idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
1022	60.7851	31.8182	49.9319	2.0	-0.18324050	-0.17650999	0.00673051
1023	69.3986	31.6579	61.3099	8.0	-0.09067540	-0.09066542	0.00000998
1024	64.9525	40.6464	49.4652	8.0	-0.09692238	-0.09649185	0.00043053
1025	55.4840	40.1623	51.3368	5.0	-0.12270073	-0.12314052	-0.00043979
1026	64.3156	36.8867	48.2503	6.0	-0.11178895	-0.11054389	0.00124506
1027	53.7754	37.0912	65.9355	8.0	-0.08858751	-0.08976374	-0.00117623
1028	46.1071	34.0841	56.2336	8.0	-0.07817189	-0.07870281	-0.00053092
1029	60.2095	42.6900	52.0489	6.0	-0.11069917	-0.11087247	-0.00017330
1030	59.3214	27.9255	50.5227	4.0	-0.13857707	-0.13499290	0.00358416
1031	51.0681	33.5169	47.2175	7.0	-0.08663737	-0.08658671	0.00005067
1032	50.6292	37.9813	60.6703	6.0	-0.10166090	-0.10264943	-0.00098853
1033	61.4623	38.6095	49.3865	5.0	-0.12373158	-0.12317112	0.00056047
1034	55.6463	27.5113	59.6560	4.0	-0.11324047	-0.11515657	-0.00191610
1035	56.4897	37.2028	66.5376	8.0	-0.09101225	-0.09225818	-0.00124593
1036	64.4617	42.9553	51.8724	8.0	-0.09464059	-0.09457575	0.00006484
1037	55.2541	39.9064	58.2054	3.0	-0.15979613	-0.16038112	-0.00058498
1038	64.7592	22.9121	53.4255	8.0	-0.08865864	-0.08743300	0.00122565
1039	54.2140	38.1014	57.6304	2.0	-0.18213144	-0.18293655	-0.00080511
1040	51.5200	43.5387	58.7881	8.0	-0.08678300	-0.08729119	-0.00050819
1041	54.6356	24.6243	54.3411	6.0	-0.09539977	-0.09541237	-0.00001260
1042	51.2709	33.3898	58.4829	4.0	-0.11904532	-0.12042545	-0.00138013
1043	66.2789	34.8305	61.7955	6.0	-0.11086639	-0.11160877	-0.00074238
1044	57.3771	44.0847	57.8684	6.0	-0.10625664	-0.10671340	-0.00045675
1045	55.5224	27.7233	58.1026	3.0	-0.12112387	-0.12289678	-0.00177291
1046	58.4883	27.1914	45.7956	8.0	-0.08931934	-0.08795606	0.00136329
1047	65.0430	36.4984	53.2910	4.0	-0.15260610	-0.15162133	0.00098477
1048	53.8786	32.7183	62.5563	5.0	-0.11585181	-0.11850564	-0.00265382
1049	51.6194	28.8273	63.6580	8.0	-0.08257836	-0.08376537	-0.00118701
1050	55.8977	27.0440	46.5646	8.0	-0.08810657	-0.08714546	0.00096110
1051	53.4112	40.3518	47.3433	8.0	-0.08591869	-0.08595010	-0.00003140
1052	68.7360	34.2431	52.9381	6.0	-0.11259395	-0.11109708	0.00149687
1053	64.9875	25.2207	57.6075	6.0	-0.10439206	-0.10357775	0.00081431
1054	49.4238	30.9734	47.3057	8.0	-0.07717638	-0.07714740	0.00002898
1055	55.9612	42.5036	52.5694	6.0	-0.11106574	-0.11144355	-0.00037781
1056	67.2094	28.7424	49.7377	6.0	-0.10357751	-0.10111037	0.00246715
1057	49.8010	25.9435	50.7428	8.0	-0.07600127	-0.07603591	-0.00003464
1058	54.9402	30.7330	66.2677	8.0	-0.08587624	-0.08733290	-0.00145666
1059	51.0297	29.1095	49.4949	6.0	-0.08909157	-0.08910122	-0.00000966
1060	59.9551	36.8016	61.2336	3.0	-0.16679001	-0.16924326	-0.00245325
1061	47.6641	38.0441	55.7444	8.0	-0.08597970	-0.08655104	-0.00057135
1062	60.7502	23.4189	53.6277	7.0	-0.09973099	-0.09854843	0.00118256
1063	63.2066	45.1360	54.9470	8.0	-0.08977675	-0.08996438	-0.00018763
1064	65.8746	32.1037	52.0839	3.0	-0.15766225	-0.15288849	0.00477376
1065	52.6867	30.3021	61.0018	5.0	-0.10633809	-0.10832742	-0.00198934
1066	67.9254	29.5243	55.6855	5.0	-0.11913243	-0.11729779	0.00183463
1067	46.8117	31.2712	50.9999	8.0	-0.07497880	-0.07523559	-0.00025679
1068	55.6089	41.4315	47.4399	8.0	-0.08833214	-0.08830749	0.00002466
1069	69.5628	31.7268	48.2427	8.0	-0.08675619	-0.08530873	0.00144746
1070	70.3432	27.5758	54.9674	8.0	-0.08791770	-0.08681021	0.00110749
1071	66.2255	32.2754	47.4761	6.0	-0.10341689	-0.10125750	0.00215939
1072	61.4954	33.8286	60.5932	2.0	-0.17615334	-0.18011825	-0.00396490
1073	67.0505	31.3508	45.6274	8.0	-0.08556310	-0.08404736	0.00151574
1074	57.7234	24.7442	50.8138	7.0	-0.10037872	-0.09914664	0.00123208
1075	59.8892	39.0530	62.6051	5.0	-0.12548777	-0.12684104	-0.00135327
1076	61.0443	40.1365	65.2175	8.0	-0.09271258	-0.09361013	-0.00089754
1077	49.9682	31.1812	54.4947	4.0	-0.10022703	-0.10083850	-0.00061147
1078	66.2973	41.7489	60.4609	8.0	-0.09155950	-0.09197279	-0.00041328
1079	67.5778	28.8736	59.4153	6.0	-0.10554628	-0.10511342	0.00043286
1080	57.9451	26.2059	46.8070	8.0	-0.09013777	-0.08883257	0.00130520
1081	65.5351	33.6107	63.9672	7.0	-0.09962576	-0.10051665	-0.00089088
1082	56.0107	42.7825	49.3647	8.0	-0.09233206	-0.09244478	-0.00011272
1083	49.9446	28.2786	51.8001	6.0	-0.08646002	-0.08671340	-0.00025338
1084	50.3924	28.7374	47.3690	8.0	-0.07746135	-0.07731659	0.00014476
1085	53.7808	25.4258	48.2974	8.0	-0.08254882	-0.08203333	0.00051548
1086	52.4584	31.0950	48.8386	5.0	-0.10094591	-0.10083892	0.00010699
1087	60.8133	36.2392	47.4780	5.0	-0.11847121	-0.11723826	0.00123295
1088	61.3570	26.4050	59.8842	5.0	-0.11647861	-0.11716263	-0.00068402
1089	62.7292	34.0589	45.1473	7.0	-0.09684493	-0.09537466	0.00147027
1090	66.8219	24.8228	59.7745	8.0	-0.08672693	-0.08640090	0.00032603
1091	63.7756	41.0255	57.4192	5.0	-0.12321006	-0.12381767	-0.00060761
1092	59.4346	25.1406	63.3863	8.0	-0.08690985	-0.08778462	-0.00087477
1093	52.9934	39.7116	60.5817	5.0	-0.11544870	-0.11638390	-0.00093520
1094	56.6037	28.0624	56.7938	2.0	-0.13926340	-0.14085219	-0.00158880
1095	62.2178	32.6352	49.9403	2.0	-0.18031349	-0.17397736	0.00633613
1096	52.4174	27.9503	56.5399	4.0	-0.10344529	-0.10441457	-0.00096928
1097	67.6392	38.0307	62.4636	8.0	-0.09092012	-0.09138369	-0.00046357
1098	55.6092	31.4300	45.6193	7.0	-0.09423146	-0.09334725	0.00088421
1099	57.9007	28.1589	55.8308	2.0	-0.15844851	-0.15879902	-0.00035051
1100	47.0813	30.7069	56.3792	7.0	-0.07971748	-0.08026416	-0.00054668
1101	59.7475	29.8732	59.3319	2.0	-0.16925484	-0.17455034	-0.00529550
1102	69.5519	26.2665	54.6977	8.0	-0.08755149	-0.08639099	0.00116050
1103	52.4440	40.9263	53.6332	6.0	-0.10867728	-0.10924995	-0.00057267
1104	58.0434	33.7308	62.3850	3.0	-0.14793412	-0.15274031	-0.00480619
1105	57.8876	44.5006	51.0260	8.0	-0.09134047	-0.09148903	-0.00014856
1106	60.3789	29.5009	47.4937	5.0	-0.11761720	-0.11478045	0.00283675
1107	61.1318	30.3861	46.0467	6.0	-0.10486683	-0.10269050	0.00217633
1108	56.1761	35.3242	61.5179	3.0	-0.16070957	-0.16482041	-0.00411085
1109	61.9779	39.4882	51.1008	5.0	-0.13097436	-0.13077323	0.00020113
1110	55.2160	41.5314	53.8755	5.0	-0.12532300	-0.12588796	-0.00056496
1111	57.9703	28.6947	58.0064	2.0	-0.15360569	-0.15640477	-0.00279908
1112	51.9259	40.7545	52.0643	7.0	-0.09976593	-0.10021799	-0.00045205
1113	64.2569	33.5666	51.6639	2.0	-0.18669778	-0.18164808	0.00504970
1114	59.2704	32.5021	62.1217	3.0	-0.14792645	-0.15292278	-0.00499633
1115	68.2127	28.6736	52.8625	6.0	-0.10830304	-0.10608309	0.00221995
1116	63.5259	28.4904	49.6911	4.0	-0.12982541	-0.12547480	0.00435061
1117	61.8932	43.6220	55.5352	6.0	-0.10731085	-0.10764244	-0.00033159
1118	48.8049	26.8874	55.3696	7.0	-0.07879705	-0.07922423	-0.00042718
1119	53.6895	26.0105	57.2393	5.0	-0.09845053	-0.09924847	-0.00079793
1120	63.4136	33.1300	66.2428	8.0	-0.09074321	-0.09182219	-0.00107897
1121	62.3285	24.2835	56.6285	6.0	-0.10653261	-0.10572748	0.00080513
1122	53.2290	29.6415	54.4646	2.0	-0.12244171	-0.12384331	-0.00140161
1123	60.9588	23.0905	56.1359	7.0	-0.09682994	-0.09621808	0.00061187
1124	49.3999	36.9266	57.0755	6.0	-0.10243357	-0.10326409	-0.00083053
1125	49.5903	32.0027	49.9087	6.0	-0.08864629	-0.08889798	-0.00025169
1126	48.0825	34.4907	48.8894	8.0	-0.07832545	-0.07851910	-0.00019365
1127	51.1427	26.3765	53.4259	6.0	-0.08764156	-0.08792176	-0.00028020
1128	64.9983	33.8012	58.0346	3.0	-0.16797657	-0.16823485	-0.00025827
1129	50.2597	39.3152	55.9145	6.0	-0.10361402	-0.10431753	-0.00070351
1130	67.0171	35.4706	52.2424	5.0	-0.12668718	-0.12509719	0.00158999
1131	55.4004	43.3368	58.1194	6.0	-0.10829937	-0.10881210	-0.00051273
1132	70.4316	32.9988	50.0722	8.0	-0.08880178	-0.08751629	0.00128549
1133	58.4502	30.5294	51.7608	2.0	-0.19756508	-0.19162778	0.00593730
1134	53.7010	36.0418	51.5689	3.0	-0.13765395	-0.13851874	-0.00086479
1135	65.3131	35.0360	45.1192	8.0	-0.08839776	-0.08718230	0.00121546
1136	57.3170	41.1981	63.7337	7.0	-0.09985961	-0.10075394	-0.00089433
1137	49.1875	31.0669	62.1158	8.0	-0.08263256	-0.08364832	-0.00101576
1138	64.4180	32.3192	59.2387	3.0	-0.16242397	-0.16339738	-0.00097341
1139	59.7942	46.0778	54.5982	8.0	-0.08854025	-0.08877696	-0.00023671
1140	59.2897	23.1007	60.8963	8.0	-0.08522327	-0.08563315	-0.00040987
1141	52.5024	31.8005	52.9451	2.0	-0.12843027	-0.12996190	-0.00153163
1142	49.1739	34.4951	47.6334	8.0	-0.07936989	-0.07946002	-0.00009013
1143	64.7774	28.5663	56.8018	3.0	-0.15270929	-0.15062425	0.00208504
1144	56.9005	24.6338	49.0100	8.0	-0.09018118	-0.08916026	0.00102093
1145	51.6439	26.9478	62.6071	8.0	-0.08016705	-0.08116752	-0.00100047
1146	63.1261	36.7785	58.5371	2.0	-0.17425174	-0.17686213	-0.00261039
1147	48.8145	38.9172	61.1064	8.0	-0.08444716	-0.08518038	-0.00073321
1148	61.9625	23.8845	51.1666	7.0	-0.09743533	-0.09573802	0.00169731
1149	53.9535	25.2989	62.6995	8.0	-0.08092568	-0.08187162	-0.00094594
1150	69.1958	31.7987	54.2805	6.0	-0.11067942	-0.10905081	0.00162861
1151	61.9348	32.5652	62.3356	4.0	-0.13595893	-0.13869123	-0.00273230
1152	57.1590	28.5956	45.6674	8.0	-0.09158034	-0.09036415	0.00121619
1153	61.9001	38.6914	63.3351	6.0	-0.11251490	-0.11372931	-0.00121441
1154	66.5537	24.8887	53.7016	7.0	-0.09638115	-0.09480057	0.00158058
1155	50.3456	36.1520	56.1435	5.0	-0.11471311	-0.11566691	-0.00095379
1156	66.4451	34.6023	48.2306	6.0	-0.10635180	-0.10458214	0.00176967
1157	56.6648	36.4405	50.8342	2.0	-0.15463010	-0.15457374	0.00005636
1158	57.4901	26.5027	53.9815	4.0	-0.12907779	-0.12816508	0.00091270
1159	51.4478	35.2531	51.9896	4.0	-0.11594713	-0.11679500	-0.00084786
1160	61.3267	28.2369	55.9430	2.0	-0.18663164	-0.18439497	0.00223667
1161	52.1602	25.7006	48.7129	8.0	-0.07944308	-0.07915636	0.00028672
1162	64.0953	29.0667	55.2839	2.0	-0.18720917	-0.18222419	0.00498497
1163	55.1570	23.1955	55.7463	7.0	-0.08767026	-0.08774459	-0.00007433
1164	53.2853	41.0600	55.3717	5.0	-0.12039939	-0.12105233	-0.00065294
1165	57.2615	29.6187	47.4601	6.0	-0.11080303	-0.10909251	0.00171052
1166	67.6120	32.7036	46.0462	8.0	-0.08632831	-0.08490377	0.00142454
1167	55.3867	44.4648	55.0492	7.0	-0.09796125	-0.09833874	-0.00037749
1168	49.2349	38.8277	51.1674	8.0	-0.08679074	-0.08716929	-0.00037854
1169	56.4884	28.5240	50.5433	4.0	-0.12993437	-0.12821969	0.00171467
1170	52.1255	39.2235	47.3005	8.0	-0.08452888	-0.08458343	-0.00005455
1171	51.6846	32.8104	50.5039	4.0	-0.10886655	-0.10935657	-0.00049002
1172	69.3362	35.4288	49.0191	8.0	-0.08990320	-0.08877735	0.00112586
1173	55.2722	25.1809	48.2674	8.0	-0.08588659	-0.08513149	0.00075510
1174	62.0809	22.2627	56.7298	8.0	-0.08874187	-0.08822256	0.00051931
1175	62.5331	36.0619	53.6389	2.0	-0.20565404	-0.20552874	0.00012529
1176	62.4118	27.0230	47.8854	6.0	-0.10341091	-0.10094450	0.00246641
1177	58.1890	31.0848	63.8425	5.0	-0.11441537	-0.11725663	-0.00284125
1178	56.7340	22.3132	53.7802	8.0	-0.08580571	-0.08542141	0.00038429
1179	68.6783	29.6261	57.7105	6.0	-0.10604398	-0.10513809	0.00090589
1180	55.2371	31.6350	61.9695	4.0	-0.12679995	-0.13057240	-0.00377245
1181	66.4705	31.5161	61.4832	6.0	-0.11051095	-0.11096229	-0.00045134
1182	63.8825	38.3822	65.2003	8.0	-0.09144050	-0.09229496	-0.00085447
1183	52.4700	34.0535	54.2132	2.0	-0.14147495	-0.14306503	-0.00159007
1184	65.5280	36.4120	50.4754	5.0	-0.12553201	-0.12408219	0.00144982
1185	67.2759	34.7705	57.3813	5.0	-0.12928194	-0.12888521	0.00039672
1186	51.3370	24.0904	52.8182	8.0	-0.07787659	-0.07793205	-0.00005545
1187	66.7151	31.0148	63.8238	8.0	-0.09190207	-0.09243281	-0.00053074
1188	51.9169	29.7957	53.6076	3.0	-0.11068088	-0.11148505	-0.00080417
1189	60.4242	38.8892	52.8263	3.0	-0.16949544	-0.17000158	-0.00050614
1190	53.2203	37.9910	55.3627	3.0	-0.15455041	-0.15582641	-0.00127599
1191	66.3762	37.7722	51.9065	6.0	-0.11795022	-0.11712968	0.00082054
1192	58.2500	37.5711	49.1918	4.0	-0.13050066	-0.13007005	0.00043062
1193	60.7884	34.7865	63.8616	5.0	-0.12192443	-0.12414822	-0.00222379
1194	58.8071	42.6782	61.2861	6.0	-0.10708981	-0.10777085	-0.00068104
1195	55.4440	25.8001	58.8821	5.0	-0.10175092	-0.10279136	-0.00104044
1196	62.7512	31.5236	44.9416	7.0	-0.09460557	-0.09287560	0.00172997
1197	71.1383	30.7019	56.9991	8.0	-0.08924129	-0.08851309	0.00072820
1198	51.4961	39.3512	64.0638	8.0	-0.08586310	-0.08673221	-0.00086911
1199	58.1154	25.2402	57.8885	5.0	-0.11047914	-0.11092728	-0.00044814
1200	57.8368	35.2593	63.1464	4.0	-0.13534226	-0.13842585	-0.00308359
1201	68.4933	37.4499	55.2758	7.0	-0.10717152	-0.10675203	0.00041949
1202	63.8002	37.9852	45.9581	8.0	-0.09182554	-0.09098351	0.00084203
1203	58.9196	28.9295	53.5604	2.0	-0.18908391	-0.18467234	0.00441157
1204	69.8114	34.3264	54.4315	7.0	-0.10337506	-0.10235320	0.00102187
1205	57.8683	40.1670	57.0740	2.0	-0.19044819	-0.19058260	-0.00013440
1206	50.4733	41.8211	60.8024	8.0	-0.08533687	-0.08595833	-0.00062145
1207	66.1505	39.1738	59.7335	6.0	-0.10907253	-0.10963458	-0.00056205
1208	60.5516	42.5193	62.6643	7.0	-0.09779225	-0.09849566	-0.00070341
1209	58.9032	25.5532	60.9350	6.0	-0.10135456	-0.10237127	-0.00101671
1210	50.9069	39.5361	54.2294	6.0	-0.10596781	-0.10662755	-0.00065974
1211	57.9107	36.8515	47.5775	5.0	-0.11493004	-0.11425065	0.00067939
1212	66.3055	29.3273	53.2055	4.0	-0.13932888	-0.13540754	0.00392134
1213	70.9527	32.9231	57.8308	8.0	-0.09125303	-0.09075857	0.00049446
1214	66.3848	24.6492	56.8251	7.0	-0.09463174	-0.09370183	0.00092990
1215	48.2907	32.9596	59.7019	7.0	-0.08730525	-0.08818790	-0.00088265
1216	60.5959	29.6946	44.1941	8.0	-0.08762737	-0.08619811	0.00142926
1217	68.7358	27.4883	60.4954	8.0	-0.08747361	-0.08721367	0.00025994
1218	49.7591	28.9717	54.8362	5.0	-0.09106973	-0.09162372	-0.00055398
1219	67.6439	35.3684	59.0412	6.0	-0.11500937	-0.11511345	-0.00010408
1220	59.5211	39.7609	50.6229	5.0	-0.13033486	-0.13034627	-0.00001141
1221	56.7639	39.4319	53.5206	3.0	-0.16849028	-0.16951445	-0.00102417
1222	54.4994	38.3103	51.0679	4.0	-0.12783825	-0.12836650	-0.00052826
1223	63.4840	25.0626	60.6449	7.0	-0.09622098	-0.09636256	-0.00014158
