grid_idx	min_dist	dV	q
10973	6.768	-0.001158	+1.0000
10974	7.067	-0.001177	+1.0000
10975	7.420	-0.001182	+1.0000
10976	7.819	-0.001173	+1.0000
10977	8.259	-0.001150	+1.0000
10978	8.733	-0.001116	+1.0000
10988	5.968	-0.000963	+1.0000
10989	5.737	-0.001039	+1.0000
10990	5.586	-0.001086	+1.0000
10991	5.520	-0.001110	+1.0000
10992	5.542	-0.001125	+1.0000
10993	5.554	-0.001145	+1.0000
10994	5.573	-0.001176	+1.0000
10995	5.679	-0.001216	+1.0000
10996	5.867	-0.001260	+1.0000
10997	6.130	-0.001298	+1.0000
10998	6.458	-0.001322	+1.0000
10999	6.843	-0.001326	+1.0000
11000	7.274	-0.001312	+1.0000
11001	7.745	-0.001280	+1.0000
11002	8.248	-0.001234	+1.0000
11003	8.779	-0.001180	+1.0000
11013	5.648	-0.000997	+1.0000
11014	5.390	-0.001143	+1.0000
11015	5.134	-0.001246	+1.0000
11016	4.964	-0.001297	+1.0000
11017	4.890	-0.001307	+1.0000
11018	4.915	-0.001298	+1.0000
11019	4.858	-0.001294	+1.0000
11020	4.880	-0.001311	+1.0000
11021	5.000	-0.001352	+1.0000
11022	5.213	-0.001406	+1.0000
11023	5.507	-0.001457	+1.0000
11024	5.870	-0.001488	+1.0000
11025	6.291	-0.001494	+1.0000
11026	6.757	-0.001472	+1.0000
11027	7.262	-0.001428	+1.0000
11028	7.797	-0.001368	+1.0000
11029	8.356	-0.001297	+1.0000
11030	8.935	-0.001222	+1.0000
11040	4.994	-0.001156	+1.0000
11041	4.845	-0.001369	+1.0000
11042	4.558	-0.001521	+1.0000
11043	4.366	-0.001590	+1.0000
11044	4.281	-0.001581	+1.0000
11045	4.254	-0.001523	+1.0000
11046	4.163	-0.001463	+1.0000
11047	4.188	-0.001443	+1.0000
11048	4.328	-0.001480	+1.0000
11049	4.572	-0.001554	+1.0000
11050	4.905	-0.001631	+1.0000
11051	5.309	-0.001680	+1.0000
11052	5.771	-0.001688	+1.0000
11053	6.276	-0.001657	+1.0000
11054	6.817	-0.001597	+1.0000
11055	7.384	-0.001517	+1.0000
11056	7.972	-0.001426	+1.0000
11057	8.577	-0.001331	+1.0000
11067	4.527	-0.000987	+1.0000
11068	4.355	-0.001313	+1.0000
11069	4.291	-0.001630	+1.0000
11070	4.022	-0.001878	+1.0000
11071	3.803	-0.002001	+1.0000
11072	3.705	-0.001972	+1.0000
11073	3.579	-0.001819	+1.0000
11074	3.667	-0.001545	+1.0000
11075	3.952	-0.001672	+1.0000
11076	4.332	-0.001810	+1.0000
11077	4.785	-0.001895	+1.0000
11078	5.293	-0.001912	+1.0000
11079	5.840	-0.001869	+1.0000
11080	6.417	-0.001786	+1.0000
11081	7.016	-0.001679	+1.0000
11082	7.633	-0.001563	+1.0000
11083	8.263	-0.001445	+1.0000
11084	8.903	-0.001331	+1.0000
11094	3.937	-0.000994	+1.0000
11095	3.737	-0.001425	+1.0000
11096	3.662	-0.001896	+1.0000
11097	3.543	-0.002319	+1.0000
11098	3.292	-0.002578	+1.0000
11099	3.802	-0.001975	+1.0000
11100	4.311	-0.002138	+1.0000
11101	4.868	-0.002170	+1.0000
11102	5.458	-0.002109	+1.0000
11103	6.072	-0.001994	+1.0000
11104	6.702	-0.001853	+1.0000
11105	7.345	-0.001705	+1.0000
11106	7.998	-0.001561	+1.0000
11107	8.657	-0.001425	+1.0000
11119	3.153	-0.001457	+1.0000
11120	3.064	-0.002134	+1.0000
11121	3.133	-0.002849	+1.0000
11122	3.906	-0.002418	+1.0000
11123	4.513	-0.002467	+1.0000
11124	5.144	-0.002374	+1.0000
11125	5.791	-0.002215	+1.0000
11126	6.449	-0.002031	+1.0000
11127	7.115	-0.001847	+1.0000
11128	7.787	-0.001674	+1.0000
11129	8.463	-0.001515	+1.0000
11141	3.593	-0.002761	+1.0000
11142	4.245	-0.002803	+1.0000
11143	4.910	-0.002654	+1.0000
11144	5.584	-0.002436	+1.0000
11145	6.264	-0.002203	+1.0000
11146	6.948	-0.001980	+1.0000
11147	7.634	-0.001776	+1.0000
11148	8.323	-0.001594	+1.0000
11159	4.080	-0.003153	+1.0000
11160	4.769	-0.002920	+1.0000
11161	5.460	-0.002635	+1.0000
11162	6.154	-0.002351	+1.0000
11163	6.848	-0.002091	+1.0000
11164	7.544	-0.001860	+1.0000
11165	8.240	-0.001658	+1.0000
11166	8.937	-0.001482	+1.0000
11177	4.032	-0.003444	+1.0000
11178	4.728	-0.003123	+1.0000
11179	5.424	-0.002780	+1.0000
11180	6.122	-0.002458	+1.0000
11181	6.820	-0.002170	+1.0000
11182	7.518	-0.001919	+1.0000
11183	8.217	-0.001702	+1.0000
11184	8.915	-0.001515	+1.0000
11194	4.105	-0.003562	+1.0000
11195	4.790	-0.003207	+1.0000
11196	5.478	-0.002843	+1.0000
11197	6.170	-0.002505	+1.0000
11198	6.863	-0.002205	+1.0000
11199	7.557	-0.001945	+1.0000
11200	8.252	-0.001721	+1.0000
11201	8.948	-0.001529	+1.0000
11204	7.323	+0.000814	-1.0000
11205	6.652	+0.000846	-1.0000
11206	5.988	+0.000865	-1.0000
11207	5.334	+0.000863	-1.0000
11208	4.692	+0.000829	-1.0000
11211	4.155	-0.003440	+1.0000
11212	4.849	-0.003145	+1.0000
11213	5.545	-0.002810	+1.0000
11214	6.242	-0.002486	+1.0000
11215	6.924	-0.002193	+1.0000
11216	7.600	-0.001936	+1.0000
11217	8.280	-0.001713	+1.0000
11218	8.962	-0.001521	+1.0000
11220	7.917	+0.000852	-1.0000
11221	7.257	+0.000902	-1.0000
11222	6.606	+0.000945	-1.0000
11223	5.965	+0.000975	-1.0000
11224	5.340	+0.000981	-1.0000
11225	4.735	+0.000951	-1.0000
11226	4.161	+0.000869	-1.0000
11229	4.249	-0.003153	+1.0000
11230	4.922	-0.002970	+1.0000
11231	5.576	-0.002697	+1.0000
11232	6.241	-0.002409	+1.0000
11233	6.912	-0.002137	+1.0000
11234	7.589	-0.001893	+1.0000
11235	8.269	-0.001679	+1.0000
11236	8.953	-0.001494	+1.0000
11237	8.555	+0.000860	-1.0000
11238	7.886	+0.000922	-1.0000
11239	7.224	+0.000982	-1.0000
11240	6.569	+0.001036	-1.0000
11241	5.925	+0.001076	-1.0000
11242	5.295	+0.001091	-1.0000
11243	4.685	+0.001064	-1.0000
11244	4.103	+0.000980	-1.0000
11245	3.565	+0.000829	-1.0000
11247	4.218	-0.002858	+1.0000
11248	4.880	-0.002751	+1.0000
11249	5.551	-0.002535	+1.0000
11250	6.229	-0.002287	+1.0000
11251	6.897	-0.002044	+1.0000
11252	7.570	-0.001820	+1.0000
11253	8.247	-0.001622	+1.0000
11254	8.928	-0.001447	+1.0000
11255	8.584	+0.000913	-1.0000
11256	7.918	+0.000983	-1.0000
11257	7.259	+0.001053	-1.0000
11258	6.607	+0.001117	-1.0000
11259	5.967	+0.001168	-1.0000
11260	5.342	+0.001192	-1.0000
11261	4.738	+0.001171	-1.0000
11262	4.164	+0.001085	-1.0000
11263	3.634	+0.000920	-1.0000
11265	4.106	-0.002653	+1.0000
11266	4.784	-0.002541	+1.0000
11267	5.467	-0.002354	+1.0000
11268	6.154	-0.002139	+1.0000
11269	6.843	-0.001925	+1.0000
11270	7.535	-0.001725	+1.0000
11271	8.228	-0.001545	+1.0000
11272	8.922	-0.001385	+1.0000
11273	8.670	+0.000957	-1.0000
11274	8.011	+0.001034	-1.0000
11275	7.360	+0.001112	-1.0000
11276	6.719	+0.001186	-1.0000
11277	6.090	+0.001248	-1.0000
11278	5.479	+0.001284	-1.0000
11279	4.892	+0.001274	-1.0000
11280	4.338	+0.001194	-1.0000
11281	3.833	+0.001024	-1.0000
11284	4.113	-0.002507	+1.0000
11285	4.789	-0.002347	+1.0000
11286	5.472	-0.002167	+1.0000
11287	6.158	-0.001976	+1.0000
11288	6.847	-0.001789	+1.0000
11289	7.538	-0.001613	+1.0000
11290	8.231	-0.001453	+1.0000
11291	8.925	-0.001310	+1.0000
11292	8.811	+0.000991	-1.0000
11293	8.163	+0.001073	-1.0000
11294	7.525	+0.001158	-1.0000
11295	6.899	+0.001240	-1.0000
11296	6.289	+0.001312	-1.0000
11297	5.699	+0.001361	-1.0000
11298	5.137	+0.001368	-1.0000
11299	4.613	+0.001308	-1.0000
11300	4.141	+0.001155	-1.0000
11301	3.742	+0.000898	-1.0000
11306	3.592	-0.002606	+1.0000
11307	4.236	-0.002341	+1.0000
11308	4.896	-0.002149	+1.0000
11309	5.565	-0.001974	+1.0000
11310	6.241	-0.001804	+1.0000
11311	6.922	-0.001642	+1.0000
11312	7.606	-0.001490	+1.0000
11313	8.293	-0.001351	+1.0000
11314	8.982	-0.001225	+1.0000
11315	8.372	+0.001099	-1.0000
11316	7.751	+0.001189	-1.0000
11317	7.144	+0.001277	-1.0000
11318	6.557	+0.001358	-1.0000
11319	5.994	+0.001419	-1.0000
11320	5.462	+0.001445	-1.0000
11321	4.972	+0.001412	-1.0000
11322	4.538	+0.001296	-1.0000
11323	4.177	+0.001081	-1.0000
11329	3.294	-0.002770	+1.0000
11330	3.862	-0.002367	+1.0000
11331	4.467	-0.002115	+1.0000
11332	5.097	-0.001930	+1.0000
11333	5.743	-0.001772	+1.0000
11334	6.400	-0.001626	+1.0000
11335	7.066	-0.001489	+1.0000
11336	7.737	-0.001361	+1.0000
11337	8.414	-0.001242	+1.0000
11338	8.632	+0.001112	-1.0000
11339	8.031	+0.001203	-1.0000
11340	7.448	+0.001295	-1.0000
11341	6.886	+0.001381	-1.0000
11342	6.352	+0.001453	-1.0000
11343	5.853	+0.001495	-1.0000
11344	5.399	+0.001491	-1.0000
11345	5.002	+0.001418	-1.0000
11346	4.676	+0.001262	-1.0000
11347	4.438	+0.001030	-1.0000
11353	2.868	-0.001156	+1.0000
11354	3.280	-0.002564	+1.0000
11355	3.720	-0.002265	+1.0000
11356	4.231	-0.002022	+1.0000
11357	4.790	-0.001838	+1.0000
11358	5.382	-0.001691	+1.0000
11359	5.997	-0.001563	+1.0000
11360	6.630	-0.001445	+1.0000
11361	7.274	-0.001333	+1.0000
11362	7.928	-0.001228	+1.0000
11363	8.590	-0.001129	+1.0000
11364	8.939	+0.001111	-1.0000
11365	8.360	+0.001201	-1.0000
11366	7.802	+0.001293	-1.0000
11367	7.268	+0.001381	-1.0000
11368	6.764	+0.001458	-1.0000
11369	6.297	+0.001513	-1.0000
11370	5.878	+0.001531	-1.0000
11371	5.515	+0.001495	-1.0000
11372	5.222	+0.001394	-1.0000
11373	5.010	+0.001229	-1.0000
11374	4.890	+0.001016	-1.0000
11380	3.371	-0.001207	+1.0000
11381	3.392	-0.001644	+1.0000
11382	3.553	-0.001841	+1.0000
11383	3.838	-0.001846	+1.0000
11384	4.220	-0.001760	+1.0000
11385	4.677	-0.001650	+1.0000
11386	5.188	-0.001544	+1.0000
11387	5.739	-0.001446	+1.0000
11388	6.320	-0.001354	+1.0000
11389	6.923	-0.001265	+1.0000
11390	7.542	-0.001179	+1.0000
11391	8.175	-0.001096	+1.0000
11392	8.818	-0.001017	+1.0000
11393	8.734	+0.001184	-1.0000
11394	8.201	+0.001273	-1.0000
11395	7.694	+0.001360	-1.0000
11396	7.197	+0.001438	-1.0000
11397	6.735	+0.001498	-1.0000
11398	6.318	+0.001529	-1.0000
11399	5.954	+0.001520	-1.0000
11400	5.653	+0.001459	-1.0000
11401	5.427	+0.001344	-1.0000
11402	5.284	+0.001182	-1.0000
11403	5.232	+0.000985	-1.0000
11409	4.056	-0.000976	+1.0000
11410	4.192	-0.001196	+1.0000
11411	4.436	-0.001300	+1.0000
11412	4.771	-0.001323	+1.0000
11413	5.179	-0.001302	+1.0000
11414	5.645	-0.001261	+1.0000
11415	6.155	-0.001209	+1.0000
11416	6.700	-0.001152	+1.0000
11417	7.271	-0.001092	+1.0000
11418	7.864	-0.001030	+1.0000
11419	8.472	-0.000968	+1.0000
11420	8.507	+0.001238	-1.0000
11421	7.999	+0.001320	-1.0000
11422	7.522	+0.001394	-1.0000
11423	7.082	+0.001454	-1.0000
11424	6.686	+0.001491	-1.0000
11425	6.343	+0.001496	-1.0000
11426	6.062	+0.001460	-1.0000
11427	5.851	+0.001380	-1.0000
11428	5.719	+0.001254	-1.0000
11429	5.671	+0.001089	-1.0000
11430	5.610	+0.000887	-1.0000
11438	5.356	-0.000970	+1.0000
11439	5.723	-0.001002	+1.0000
11440	6.148	-0.001006	+1.0000
11441	6.620	-0.000991	+1.0000
11442	7.129	-0.000964	+1.0000
11446	8.840	+0.001191	-1.0000
11447	8.352	+0.001265	-1.0000
11448	7.896	+0.001333	-1.0000
11449	7.478	+0.001389	-1.0000
11450	7.104	+0.001426	-1.0000
11451	6.782	+0.001437	-1.0000
11452	6.520	+0.001414	-1.0000
11453	6.325	+0.001354	-1.0000
11454	6.203	+0.001255	-1.0000
11455	6.159	+0.001117	-1.0000
11456	6.194	+0.000942	-1.0000
11471	8.747	+0.001201	-1.0000
11472	8.312	+0.001260	-1.0000
11473	7.916	+0.001310	-1.0000
11474	7.564	+0.001343	-1.0000
11475	7.263	+0.001354	-1.0000
11476	7.019	+0.001338	-1.0000
11477	6.838	+0.001290	-1.0000
11478	6.725	+0.001209	-1.0000
11479	6.684	+0.001093	-1.0000
11480	6.716	+0.000945	-1.0000
11494	8.765	+0.001181	-1.0000
11495	8.390	+0.001223	-1.0000
11496	8.059	+0.001251	-1.0000
11497	7.777	+0.001260	-1.0000
11498	7.549	+0.001246	-1.0000
11499	7.381	+0.001206	-1.0000
11500	7.277	+0.001137	-1.0000
11501	7.239	+0.001040	-1.0000
11502	7.269	+0.000915	-1.0000
11515	8.894	+0.001134	-1.0000
11516	8.582	+0.001156	-1.0000
11517	8.318	+0.001162	-1.0000
11518	8.105	+0.001149	-1.0000
11519	7.949	+0.001114	-1.0000
11520	7.852	+0.001055	-1.0000
11521	7.817	+0.000972	-1.0000
11522	7.845	+0.000866	-1.0000
11534	8.881	+0.001066	-1.0000
11535	8.682	+0.001053	-1.0000
11536	8.537	+0.001021	-1.0000
11537	8.447	+0.000970	-1.0000
11538	8.414	+0.000899	-1.0000
11539	8.440	+0.000810	-1.0000
11597	7.283	-0.000956	+1.0000
11598	7.497	-0.000976	+1.0000
11599	7.767	-0.000990	+1.0000
11600	8.090	-0.000996	+1.0000
11601	8.458	-0.000992	+1.0000
11602	8.866	-0.000978	+1.0000
11614	6.405	-0.000946	+1.0000
11615	6.345	-0.000970	+1.0000
11616	6.362	-0.000996	+1.0000
11617	6.455	-0.001024	+1.0000
11618	6.621	-0.001052	+1.0000
11619	6.855	-0.001077	+1.0000
11620	7.150	-0.001094	+1.0000
11621	7.499	-0.001100	+1.0000
11622	7.895	-0.001094	+1.0000
11623	8.330	-0.001076	+1.0000
11624	8.801	-0.001049	+1.0000
11634	6.047	-0.000966	+1.0000
11635	5.903	-0.001017	+1.0000
11636	5.841	-0.001047	+1.0000
11637	5.727	-0.001063	+1.0000
11638	5.660	-0.001077	+1.0000
11639	5.678	-0.001096	+1.0000
11640	5.782	-0.001123	+1.0000
11641	5.967	-0.001155	+1.0000
11642	6.226	-0.001186	+1.0000
11643	6.549	-0.001208	+1.0000
11644	6.928	-0.001216	+1.0000
11645	7.355	-0.001209	+1.0000
11646	7.821	-0.001186	+1.0000
11647	8.320	-0.001151	+1.0000
11648	8.846	-0.001106	+1.0000
11658	5.718	-0.001031	+1.0000
11659	5.477	-0.001129	+1.0000
11660	5.318	-0.001187	+1.0000
11661	5.225	-0.001207	+1.0000
11662	5.055	-0.001202	+1.0000
11663	4.978	-0.001191	+1.0000
11664	4.999	-0.001194	+1.0000
11665	5.117	-0.001217	+1.0000
11666	5.325	-0.001257	+1.0000
11667	5.613	-0.001301	+1.0000
11668	5.970	-0.001333	+1.0000
11669	6.384	-0.001346	+1.0000
11670	6.844	-0.001337	+1.0000
11671	7.343	-0.001307	+1.0000
11672	7.872	-0.001262	+1.0000
11673	8.426	-0.001207	+1.0000
11683	5.279	-0.001023	+1.0000
11684	5.207	-0.001200	+1.0000
11685	4.942	-0.001335	+1.0000
11686	4.765	-0.001407	+1.0000
11687	4.586	-0.001412	+1.0000
11688	4.391	-0.001364	+1.0000
11689	4.302	-0.001302	+1.0000
11690	4.327	-0.001268	+1.0000
11691	4.463	-0.001284	+1.0000
11692	4.700	-0.001341	+1.0000
11693	5.024	-0.001410	+1.0000
11694	5.419	-0.001464	+1.0000
11695	5.872	-0.001487	+1.0000
11696	6.370	-0.001478	+1.0000
11697	6.903	-0.001441	+1.0000
11698	7.463	-0.001384	+1.0000
11699	8.046	-0.001314	+1.0000
11700	8.645	-0.001238	+1.0000
11710	4.679	-0.001147	+1.0000
11711	4.619	-0.001396	+1.0000
11712	4.452	-0.001596	+1.0000
11713	4.255	-0.001701	+1.0000
11714	3.967	-0.001682	+1.0000
11715	3.740	-0.001550	+1.0000
11716	3.636	-0.001374	+1.0000
11717	3.665	-0.001259	+1.0000
11718	3.824	-0.001265	+1.0000
11719	4.098	-0.001369	+1.0000
11720	4.466	-0.001498	+1.0000
11721	4.907	-0.001596	+1.0000
11722	5.403	-0.001641	+1.0000
11723	5.940	-0.001634	+1.0000
11724	6.508	-0.001587	+1.0000
11725	7.100	-0.001514	+1.0000
11726	7.710	-0.001427	+1.0000
11727	8.334	-0.001334	+1.0000
11728	8.969	-0.001241	+1.0000
11739	4.110	-0.001260	+1.0000
11740	4.042	-0.001613	+1.0000
11741	4.025	-0.001922	+1.0000
11742	3.762	-0.002102	+1.0000
11743	3.955	-0.001540	+1.0000
11744	4.446	-0.001724	+1.0000
11745	4.988	-0.001805	+1.0000
11746	5.565	-0.001802	+1.0000
11747	6.168	-0.001742	+1.0000
11748	6.790	-0.001650	+1.0000
11749	7.425	-0.001543	+1.0000
11750	8.071	-0.001431	+1.0000
11751	8.725	-0.001321	+1.0000
11762	3.587	-0.001357	+1.0000
11763	3.509	-0.001850	+1.0000
11764	3.570	-0.002335	+1.0000
11765	4.055	-0.001851	+1.0000
11766	4.642	-0.001982	+1.0000
11767	5.258	-0.001980	+1.0000
11768	5.892	-0.001902	+1.0000
11769	6.540	-0.001786	+1.0000
11770	7.197	-0.001656	+1.0000
11771	7.862	-0.001524	+1.0000
11772	8.533	-0.001396	+1.0000
11784	3.135	-0.001453	+1.0000
11785	3.046	-0.002122	+1.0000
11786	3.754	-0.001997	+1.0000
11787	4.382	-0.002172	+1.0000
11788	5.029	-0.002161	+1.0000
11789	5.689	-0.002058	+1.0000
11790	6.357	-0.001915	+1.0000
11791	7.032	-0.001760	+1.0000
11792	7.711	-0.001607	+1.0000
11793	8.394	-0.001463	+1.0000
11805	2.787	-0.001577	+1.0000
11806	4.223	-0.002368	+1.0000
11807	4.891	-0.002331	+1.0000
11808	5.567	-0.002197	+1.0000
11809	6.249	-0.002025	+1.0000
11810	6.934	-0.001847	+1.0000
11811	7.622	-0.001675	+1.0000
11812	8.312	-0.001516	+1.0000
11824	4.176	-0.002535	+1.0000
11825	4.851	-0.002461	+1.0000
11826	5.532	-0.002298	+1.0000
11827	6.218	-0.002104	+1.0000
11828	6.906	-0.001908	+1.0000
11829	7.596	-0.001722	+1.0000
11830	8.288	-0.001552	+1.0000
11831	8.981	-0.001400	+1.0000
11843	4.246	-0.002617	+1.0000
11844	4.912	-0.002521	+1.0000
11845	5.585	-0.002345	+1.0000
11846	6.265	-0.002140	+1.0000
11847	6.948	-0.001936	+1.0000
11848	7.635	-0.001743	+1.0000
11849	8.324	-0.001568	+1.0000
11861	4.297	-0.002582	+1.0000
11862	4.972	-0.002498	+1.0000
11863	5.653	-0.002330	+1.0000
11864	6.338	-0.002131	+1.0000
11865	7.026	-0.001928	+1.0000
11866	7.716	-0.001736	+1.0000
11867	8.408	-0.001562	+1.0000
11879	4.389	-0.002469	+1.0000
11880	5.051	-0.002410	+1.0000
11881	5.723	-0.002263	+1.0000
11882	6.400	-0.002079	+1.0000
11883	7.082	-0.001887	+1.0000
11884	7.767	-0.001703	+1.0000
11885	8.453	-0.001534	+1.0000
11888	7.489	+0.000835	-1.0000
11889	6.860	+0.000862	-1.0000
11890	6.246	+0.000872	-1.0000
11891	5.652	+0.000857	-1.0000
11892	5.084	+0.000804	-1.0000
11898	3.839	-0.002287	+1.0000
11899	4.448	-0.002350	+1.0000
11900	5.080	-0.002294	+1.0000
11901	5.728	-0.002162	+1.0000
11902	6.387	-0.001994	+1.0000
11903	7.053	-0.001817	+1.0000
11904	7.726	-0.001645	+1.0000
11905	8.403	-0.001486	+1.0000
11906	8.809	+0.000804	-1.0000
11907	8.161	+0.000853	-1.0000
11908	7.523	+0.000898	-1.0000
11909	6.897	+0.000933	-1.0000
11910	6.286	+0.000952	-1.0000
11911	5.696	+0.000945	-1.0000
11912	5.133	+0.000900	-1.0000
11913	4.609	+0.000805	-1.0000
11919	3.716	-0.002318	+1.0000
11920	4.342	-0.002264	+1.0000
11921	4.987	-0.002173	+1.0000
11922	5.646	-0.002041	+1.0000
11923	6.313	-0.001887	+1.0000
11924	6.987	-0.001725	+1.0000
11925	7.666	-0.001568	+1.0000
11926	8.348	-0.001422	+1.0000
11927	8.892	+0.000845	-1.0000
11928	8.251	+0.000900	-1.0000
11929	7.621	+0.000951	-1.0000
11930	7.003	+0.000995	-1.0000
11931	6.403	+0.001023	-1.0000
11932	5.824	+0.001026	-1.0000
11933	5.276	+0.000991	-1.0000
11934	4.767	+0.000904	-1.0000
11940	3.723	-0.002358	+1.0000
11941	4.348	-0.002184	+1.0000
11942	4.993	-0.002048	+1.0000
11943	5.650	-0.001909	+1.0000
11944	6.317	-0.001764	+1.0000
11945	6.991	-0.001618	+1.0000
11946	7.669	-0.001476	+1.0000
11947	8.351	-0.001344	+1.0000
11948	8.399	+0.000936	-1.0000
11949	7.780	+0.000994	-1.0000
11950	7.177	+0.001045	-1.0000
11951	6.592	+0.001082	-1.0000
11952	6.032	+0.001095	-1.0000
11953	5.504	+0.001073	-1.0000
11954	5.019	+0.001000	-1.0000
11955	4.589	+0.000866	-1.0000
11961	3.291	-0.002691	+1.0000
11962	3.859	-0.002294	+1.0000
11963	4.465	-0.002066	+1.0000
11964	5.095	-0.001905	+1.0000
11965	5.741	-0.001764	+1.0000
11966	6.398	-0.001629	+1.0000
11967	7.064	-0.001498	+1.0000
11968	7.736	-0.001374	+1.0000
11969	8.412	-0.001257	+1.0000
11970	8.602	+0.000962	-1.0000
11971	7.999	+0.001024	-1.0000
11972	7.413	+0.001081	-1.0000
11973	6.848	+0.001126	-1.0000
11974	6.311	+0.001150	-1.0000
11975	5.808	+0.001142	-1.0000
11976	5.350	+0.001089	-1.0000
11977	4.949	+0.000978	-1.0000
11978	4.620	+0.000806	-1.0000
11984	3.007	-0.001092	+1.0000
11985	3.124	-0.002882	+1.0000
11986	3.583	-0.002415	+1.0000
11987	4.111	-0.002099	+1.0000
11988	4.684	-0.001889	+1.0000
11989	5.288	-0.001734	+1.0000
11990	5.913	-0.001604	+1.0000
11991	6.554	-0.001484	+1.0000
11992	7.205	-0.001371	+1.0000
11993	7.865	-0.001263	+1.0000
11994	8.531	-0.001162	+1.0000
11995	8.855	+0.000977	-1.0000
11996	8.270	+0.001042	-1.0000
11997	7.705	+0.001102	-1.0000
11998	7.164	+0.001153	-1.0000
11999	6.652	+0.001187	-1.0000
12000	6.177	+0.001193	-1.0000
12001	5.749	+0.001160	-1.0000
12002	5.378	+0.001077	-1.0000
12003	5.076	+0.000939	-1.0000
12010	3.196	-0.001325	+1.0000
12011	3.063	-0.001973	+1.0000
12012	3.086	-0.002378	+1.0000
12013	3.263	-0.002423	+1.0000
12014	3.570	-0.002245	+1.0000
12015	3.979	-0.002016	+1.0000
12016	4.460	-0.001819	+1.0000
12017	4.993	-0.001665	+1.0000
12018	5.564	-0.001540	+1.0000
12019	6.161	-0.001432	+1.0000
12020	6.778	-0.001333	+1.0000
12021	7.410	-0.001238	+1.0000
12022	8.053	-0.001148	+1.0000
12023	8.705	-0.001063	+1.0000
12024	8.591	+0.001046	-1.0000
12025	8.048	+0.001109	-1.0000
12026	7.531	+0.001163	-1.0000
12027	7.046	+0.001204	-1.0000
12028	6.600	+0.001221	-1.0000
12029	6.201	+0.001207	-1.0000
12030	5.858	+0.001150	-1.0000
12031	5.583	+0.001047	-1.0000
12032	5.385	+0.000898	-1.0000
12039	3.654	-0.001231	+1.0000
12040	3.673	-0.001546	+1.0000
12041	3.823	-0.001685	+1.0000
12042	4.089	-0.001682	+1.0000
12043	4.450	-0.001607	+1.0000
12044	4.885	-0.001512	+1.0000
12045	5.376	-0.001420	+1.0000
12046	5.910	-0.001335	+1.0000
12047	6.475	-0.001255	+1.0000
12048	7.065	-0.001179	+1.0000
12049	7.673	-0.001105	+1.0000
12050	8.296	-0.001033	+1.0000
12051	8.930	-0.000963	+1.0000
12052	8.954	+0.001038	-1.0000
12053	8.435	+0.001100	-1.0000
12054	7.944	+0.001156	-1.0000
12055	7.486	+0.001200	-1.0000
12056	7.067	+0.001225	-1.0000
12057	6.696	+0.001224	-1.0000
12058	6.380	+0.001189	-1.0000
12059	6.128	+0.001114	-1.0000
12060	5.948	+0.000999	-1.0000
12061	5.847	+0.000848	-1.0000
12068	4.295	-0.000992	+1.0000
12069	4.423	-0.001156	+1.0000
12070	4.655	-0.001230	+1.0000
12071	4.975	-0.001241	+1.0000
12072	5.368	-0.001218	+1.0000
12073	5.819	-0.001179	+1.0000
12074	6.315	-0.001132	+1.0000
12075	6.847	-0.001081	+1.0000
12076	7.407	-0.001028	+1.0000
12077	7.989	-0.000973	+1.0000
12079	8.861	+0.001078	-1.0000
12080	8.391	+0.001133	-1.0000
12081	7.937	+0.001177	-1.0000
12082	7.521	+0.001206	-1.0000
12083	7.150	+0.001213	-1.0000
12084	6.830	+0.001193	-1.0000
12085	6.570	+0.001139	-1.0000
12086	6.376	+0.001050	-1.0000
12087	6.255	+0.000927	-1.0000
12097	5.539	-0.000936	+1.0000
12098	5.894	-0.000958	+1.0000
12099	6.308	-0.000957	+1.0000
12100	6.768	-0.000941	+1.0000
12105	8.728	+0.001096	-1.0000
12106	8.293	+0.001139	-1.0000
12107	7.896	+0.001169	-1.0000
12108	7.543	+0.001180	-1.0000
12109	7.240	+0.001168	-1.0000
12110	6.995	+0.001128	-1.0000
12111	6.814	+0.001058	-1.0000
12112	6.701	+0.000957	-1.0000
12113	6.660	+0.000826	-1.0000
12129	8.690	+0.001090	-1.0000
12130	8.312	+0.001117	-1.0000
12131	7.977	+0.001129	-1.0000
12132	7.692	+0.001122	-1.0000
12133	7.462	+0.001091	-1.0000
12134	7.292	+0.001034	-1.0000
12135	7.186	+0.000950	-1.0000
12136	7.148	+0.000840	-1.0000
12151	8.764	+0.001057	-1.0000
12152	8.448	+0.001068	-1.0000
12153	8.179	+0.001062	-1.0000
12154	7.963	+0.001037	-1.0000
12155	7.804	+0.000989	-1.0000
12156	7.705	+0.000919	-1.0000
12157	7.670	+0.000825	-1.0000
12171	8.948	+0.001001	-1.0000
12172	8.695	+0.000996	-1.0000
12173	8.492	+0.000973	-1.0000
12174	8.343	+0.000932	-1.0000
12175	8.251	+0.000872	-1.0000
12189	8.905	+0.000870	-1.0000
12190	8.819	+0.000818	-1.0000
12245	8.222	-0.000931	+1.0000
12262	6.620	-0.000951	+1.0000
12263	6.782	-0.000974	+1.0000
12264	7.011	-0.000994	+1.0000
12265	7.300	-0.001010	+1.0000
12266	7.642	-0.001017	+1.0000
12267	8.030	-0.001014	+1.0000
12268	8.459	-0.001001	+1.0000
12269	8.922	-0.000980	+1.0000
12280	6.280	-0.000933	+1.0000
12281	6.059	-0.000964	+1.0000
12282	5.913	-0.000981	+1.0000
12283	5.848	-0.000992	+1.0000
