grid_idx	min_dist	dV	q
6074	5.134	+0.004288	-1.0000
6075	4.464	+0.005486	-1.0000
6076	3.805	+0.007280	-1.0000
6077	3.691	-0.003673	+1.0000
6078	4.151	-0.003380	+1.0000
6079	4.671	-0.003048	+1.0000
6080	5.233	-0.002713	+1.0000
6090	5.885	+0.003448	-1.0000
6091	5.217	+0.004268	-1.0000
6092	4.560	+0.005423	-1.0000
6093	3.917	+0.007119	-1.0000
6094	3.576	-0.002554	+1.0000
6095	3.975	-0.002614	+1.0000
6096	4.405	-0.002539	+1.0000
6108	6.040	+0.003352	-1.0000
6109	5.392	+0.004102	-1.0000
6110	4.758	+0.005127	-1.0000
6111	4.146	+0.006561	-1.0000
6126	6.269	+0.003180	-1.0000
6127	5.648	+0.003829	-1.0000
6128	5.047	+0.004678	-1.0000
6129	4.474	+0.005797	-1.0000
6130	3.943	+0.007260	-1.0000
6145	5.975	+0.003495	-1.0000
6146	5.411	+0.004166	-1.0000
6147	4.881	+0.004993	-1.0000
6148	4.400	+0.005987	-1.0000
6149	3.984	+0.007102	-1.0000
6150	3.655	+0.008185	-1.0000
6166	6.363	+0.003142	-1.0000
6167	5.836	+0.003654	-1.0000
6168	5.349	+0.004250	-1.0000
6169	4.914	+0.004911	-1.0000
6170	4.545	+0.005589	-1.0000
6171	4.260	+0.006180	-1.0000
6172	4.077	+0.006545	-1.0000
6173	4.009	+0.006564	-1.0000
6174	3.962	+0.006209	-1.0000
6175	3.748	+0.005533	-1.0000
6176	3.656	+0.004604	-1.0000
6177	3.698	+0.003519	-1.0000
6194	6.311	+0.003181	-1.0000
6195	5.864	+0.003604	-1.0000
6196	5.469	+0.004043	-1.0000
6197	5.141	+0.004460	-1.0000
6198	4.890	+0.004791	-1.0000
6199	4.732	+0.004967	-1.0000
6200	4.673	+0.004932	-1.0000
6201	4.596	+0.004667	-1.0000
6202	4.413	+0.004194	-1.0000
6203	4.335	+0.003559	-1.0000
6222	6.055	+0.003354	-1.0000
6223	5.760	+0.003613	-1.0000
6224	5.538	+0.003802	-1.0000
6225	5.398	+0.003881	-1.0000
6226	5.347	+0.003822	-1.0000
6227	5.247	+0.003616	-1.0000
6228	5.087	+0.003274	-1.0000
6249	6.072	+0.003105	-1.0000
6518	4.284	-0.002613	+1.0000
6519	4.695	-0.002810	+1.0000
6520	5.169	-0.002819	+1.0000
6521	5.689	-0.002708	+1.0000
6522	6.245	-0.002530	+1.0000
6537	3.328	-0.002964	+1.0000
6538	3.714	-0.003471	+1.0000
6539	4.181	-0.003623	+1.0000
6540	4.707	-0.003530	+1.0000
6541	5.273	-0.003296	+1.0000
6542	5.868	-0.002999	+1.0000
6543	6.484	-0.002688	+1.0000
6556	3.195	-0.004696	+1.0000
6557	3.728	-0.004732	+1.0000
6558	4.310	-0.004449	+1.0000
6559	4.922	-0.004015	+1.0000
6560	5.555	-0.003543	+1.0000
6561	6.202	-0.003094	+1.0000
6562	6.850	-0.002693	+1.0000
6574	3.361	-0.006202	+1.0000
6575	3.996	-0.005591	+1.0000
6576	4.650	-0.004852	+1.0000
6577	5.315	-0.004140	+1.0000
6578	5.955	-0.003516	+1.0000
6579	6.561	-0.002993	+1.0000
6580	7.184	-0.002561	+1.0000
6591	3.788	-0.006915	+1.0000
6592	4.472	-0.005748	+1.0000
6593	5.095	-0.004738	+1.0000
6594	5.706	-0.003917	+1.0000
6595	6.336	-0.003265	+1.0000
6596	6.979	-0.002749	+1.0000
6608	3.702	-0.008256	+1.0000
6609	4.291	-0.006577	+1.0000
6610	4.903	-0.005253	+1.0000
6611	5.535	-0.004243	+1.0000
6612	6.182	-0.003476	+1.0000
6613	6.839	-0.002889	+1.0000
6625	4.147	+0.003656	-1.0000
6626	3.582	-0.009286	+1.0000
6627	4.180	-0.007149	+1.0000
6628	4.805	-0.005579	+1.0000
6629	5.449	-0.004435	+1.0000
6630	6.105	-0.003593	+1.0000
6631	6.770	-0.002962	+1.0000
6641	4.899	+0.003116	-1.0000
6642	4.346	+0.003702	-1.0000
6643	3.841	+0.004410	-1.0000
6644	3.587	-0.009604	+1.0000
6645	4.184	-0.007278	+1.0000
6646	4.809	-0.005628	+1.0000
6647	5.452	-0.004450	+1.0000
6648	6.108	-0.003593	+1.0000
6649	6.773	-0.002955	+1.0000
6659	4.747	+0.003658	-1.0000
6660	4.175	+0.004422	-1.0000
6661	3.647	+0.005337	-1.0000
6662	3.726	-0.009035	+1.0000
6663	4.304	-0.006905	+1.0000
6664	4.914	-0.005380	+1.0000
6665	5.545	-0.004281	+1.0000
6666	6.191	-0.003473	+1.0000
6667	6.847	-0.002868	+1.0000
6676	5.306	+0.003447	-1.0000
6677	4.667	+0.004231	-1.0000
6678	4.042	+0.005271	-1.0000
6679	3.649	-0.007818	+1.0000
6680	4.231	-0.006147	+1.0000
6681	4.844	-0.004894	+1.0000
6682	5.479	-0.003958	+1.0000
6683	6.127	-0.003251	+1.0000
6684	6.786	-0.002710	+1.0000
6692	5.792	+0.003106	-1.0000
6693	5.113	+0.003813	-1.0000
6694	4.440	+0.004790	-1.0000
6695	3.776	+0.006195	-1.0000
6696	3.543	-0.006391	+1.0000
6697	4.140	-0.005215	+1.0000
6698	4.765	-0.004275	+1.0000
6699	5.408	-0.003536	+1.0000
6700	6.064	-0.002956	+1.0000
6709	5.697	+0.003296	-1.0000
6710	5.005	+0.004093	-1.0000
6711	4.315	+0.005236	-1.0000
6712	3.629	+0.006982	-1.0000
6713	3.026	-0.005914	+1.0000
6714	3.573	-0.005051	+1.0000
6715	4.166	-0.004279	+1.0000
6716	4.787	-0.003621	+1.0000
6717	5.428	-0.003073	+1.0000
6718	6.082	-0.002622	+1.0000
6727	5.687	+0.003400	-1.0000
6728	4.993	+0.004240	-1.0000
6729	4.302	+0.005460	-1.0000
6730	3.613	+0.007356	-1.0000
6731	3.218	-0.004377	+1.0000
6732	3.736	-0.003893	+1.0000
6733	4.307	-0.003424	+1.0000
6734	4.911	-0.002992	+1.0000
6735	5.537	-0.002609	+1.0000
6745	5.763	+0.003403	-1.0000
6746	5.080	+0.004226	-1.0000
6747	4.402	+0.005406	-1.0000
6748	3.732	+0.007196	-1.0000
6749	3.540	-0.003112	+1.0000
6750	4.017	-0.002918	+1.0000
6751	4.552	-0.002676	+1.0000
6763	5.921	+0.003310	-1.0000
6764	5.258	+0.004063	-1.0000
6765	4.607	+0.005107	-1.0000
6766	3.971	+0.006608	-1.0000
6781	6.155	+0.003141	-1.0000
6782	5.521	+0.003791	-1.0000
6783	4.904	+0.004652	-1.0000
6784	4.313	+0.005806	-1.0000
6785	3.759	+0.007360	-1.0000
6800	5.855	+0.003458	-1.0000
6801	5.278	+0.004133	-1.0000
6802	4.734	+0.004976	-1.0000
6803	4.235	+0.006006	-1.0000
6804	3.801	+0.007188	-1.0000
6819	6.251	+0.003106	-1.0000
6820	5.713	+0.003618	-1.0000
6821	5.215	+0.004218	-1.0000
6822	4.767	+0.004891	-1.0000
6823	4.386	+0.005587	-1.0000
6824	4.090	+0.006200	-1.0000
6825	3.899	+0.006577	-1.0000
6826	3.828	+0.006590	-1.0000
6827	3.853	+0.006220	-1.0000
6828	3.632	+0.005534	-1.0000
6829	3.581	+0.003462	-1.0000
6847	6.198	+0.003145	-1.0000
6848	5.741	+0.003567	-1.0000
6849	5.338	+0.004008	-1.0000
6850	5.001	+0.004427	-1.0000
6851	4.743	+0.004762	-1.0000
6852	4.579	+0.004937	-1.0000
6853	4.519	+0.004896	-1.0000
6854	4.503	+0.004624	-1.0000
6855	4.315	+0.004144	-1.0000
6856	4.236	+0.003498	-1.0000
6875	5.937	+0.003315	-1.0000
6876	5.635	+0.003573	-1.0000
6877	5.408	+0.003759	-1.0000
6878	5.265	+0.003835	-1.0000
6879	5.212	+0.003771	-1.0000
6880	5.165	+0.003561	-1.0000
6881	5.002	+0.003213	-1.0000
7170	4.265	-0.002809	+1.0000
7171	4.699	-0.003012	+1.0000
7172	5.173	-0.002999	+1.0000
7173	5.693	-0.002858	+1.0000
7174	6.248	-0.002649	+1.0000
7189	3.335	-0.003295	+1.0000
7190	3.719	-0.003869	+1.0000
7191	4.186	-0.003985	+1.0000
7192	4.711	-0.003827	+1.0000
7193	5.277	-0.003526	+1.0000
7194	5.872	-0.003171	+1.0000
7195	6.475	-0.002816	+1.0000
7208	3.202	-0.005514	+1.0000
7209	3.734	-0.005388	+1.0000
7210	4.314	-0.004939	+1.0000
7211	4.926	-0.004365	+1.0000
7212	5.519	-0.003788	+1.0000
7213	6.088	-0.003265	+1.0000
7214	6.681	-0.002814	+1.0000
7227	4.001	-0.006378	+1.0000
7228	4.578	-0.005370	+1.0000
7229	5.155	-0.004478	+1.0000
7230	5.760	-0.003739	+1.0000
7231	6.384	-0.003143	+1.0000
7232	7.023	-0.002665	+1.0000
7245	3.662	-0.008115	+1.0000
7246	4.249	-0.006476	+1.0000
7247	4.865	-0.005181	+1.0000
7248	5.502	-0.004194	+1.0000
7249	6.153	-0.003443	+1.0000
7250	6.813	-0.002869	+1.0000
7263	4.016	-0.007517	+1.0000
7264	4.664	-0.005791	+1.0000
7265	5.324	-0.004564	+1.0000
7266	5.994	-0.003677	+1.0000
7267	6.670	-0.003021	+1.0000
7279	3.771	+0.003538	-1.0000
7280	3.897	-0.008228	+1.0000
7281	4.561	-0.006170	+1.0000
7282	5.235	-0.004778	+1.0000
7283	5.915	-0.003804	+1.0000
7284	6.599	-0.003099	+1.0000
7285	7.286	-0.002574	+1.0000
7295	3.991	+0.003466	-1.0000
7296	3.901	-0.008344	+1.0000
7297	4.565	-0.006205	+1.0000
7298	5.239	-0.004785	+1.0000
7299	5.918	-0.003800	+1.0000
7300	6.602	-0.003091	+1.0000
7301	7.289	-0.002564	+1.0000
7310	4.425	+0.003408	-1.0000
7311	3.804	+0.004058	-1.0000
7312	4.030	-0.007794	+1.0000
7313	4.675	-0.005877	+1.0000
7314	5.335	-0.004579	+1.0000
7315	6.003	-0.003664	+1.0000
7316	6.678	-0.002996	+1.0000
7325	5.019	+0.003234	-1.0000
7326	4.371	+0.003915	-1.0000
7327	3.741	+0.004776	-1.0000
7328	3.320	-0.008945	+1.0000
7329	3.951	-0.006789	+1.0000
7330	4.602	-0.005281	+1.0000
7331	5.265	-0.004205	+1.0000
7332	5.937	-0.003417	+1.0000
7333	6.615	-0.002825	+1.0000
7342	5.069	+0.003573	-1.0000
7343	4.390	+0.004425	-1.0000
7344	3.718	+0.005604	-1.0000
7345	3.203	-0.007065	+1.0000
7346	3.853	-0.005647	+1.0000
7347	4.518	-0.004562	+1.0000
7348	5.192	-0.003734	+1.0000
7349	5.872	-0.003096	+1.0000
7350	6.557	-0.002600	+1.0000
7358	5.658	+0.003123	-1.0000
7359	4.961	+0.003841	-1.0000
7360	4.264	+0.004850	-1.0000
7361	3.236	-0.005482	+1.0000
7362	3.881	-0.004580	+1.0000
7363	4.542	-0.003837	+1.0000
7364	5.213	-0.003232	+1.0000
7365	5.891	-0.002740	+1.0000
7374	5.648	+0.003227	-1.0000
7375	4.949	+0.003990	-1.0000
7376	4.250	+0.005081	-1.0000
7377	3.416	-0.004210	+1.0000
7378	4.032	-0.003655	+1.0000
7379	4.671	-0.003166	+1.0000
7380	5.326	-0.002741	+1.0000
7390	5.725	+0.003238	-1.0000
7391	5.036	+0.003991	-1.0000
7392	4.351	+0.005058	-1.0000
7393	3.672	+0.006659	-1.0000
7394	3.200	-0.003462	+1.0000
7395	3.721	-0.003173	+1.0000
7396	4.293	-0.002866	+1.0000
7397	4.899	-0.002567	+1.0000
7408	5.884	+0.003159	-1.0000
7409	5.216	+0.003852	-1.0000
7410	4.559	+0.004805	-1.0000
7411	3.916	+0.006159	-1.0000
7427	5.481	+0.003608	-1.0000
7428	4.859	+0.004398	-1.0000
7429	4.262	+0.005448	-1.0000
7430	3.700	+0.006844	-1.0000
7446	5.818	+0.003303	-1.0000
7447	5.236	+0.003926	-1.0000
7448	4.687	+0.004698	-1.0000
7449	4.183	+0.005629	-1.0000
7450	3.743	+0.006677	-1.0000
7467	5.675	+0.003453	-1.0000
7468	5.173	+0.004004	-1.0000
7469	4.721	+0.004616	-1.0000
7470	4.336	+0.005238	-1.0000
7471	4.036	+0.005768	-1.0000
7472	3.842	+0.006070	-1.0000
7473	3.770	+0.006037	-1.0000
7474	3.827	+0.005670	-1.0000
7475	3.650	+0.005034	-1.0000
7476	3.598	+0.003113	-1.0000
7495	5.703	+0.003403	-1.0000
7496	5.297	+0.003806	-1.0000
7497	4.957	+0.004182	-1.0000
7498	4.697	+0.004474	-1.0000
7499	4.531	+0.004613	-1.0000
7500	4.470	+0.004551	-1.0000
7501	4.517	+0.004280	-1.0000
7502	4.330	+0.003822	-1.0000
7503	4.251	+0.003211	-1.0000
7522	5.899	+0.003164	-1.0000
7523	5.596	+0.003396	-1.0000
7524	5.367	+0.003558	-1.0000
7525	5.223	+0.003615	-1.0000
7526	5.170	+0.003541	-1.0000
7527	5.178	+0.003330	-1.0000
7820	4.327	-0.002946	+1.0000
7821	4.807	-0.003122	+1.0000
7822	5.270	-0.003085	+1.0000
7823	5.782	-0.002922	+1.0000
7824	6.313	-0.002697	+1.0000
7838	3.421	-0.003612	+1.0000
7839	3.854	-0.004135	+1.0000
7840	4.306	-0.004192	+1.0000
7841	4.818	-0.003979	+1.0000
7842	5.329	-0.003633	+1.0000
7843	5.832	-0.003245	+1.0000
7844	6.373	-0.002867	+1.0000
7858	3.868	-0.005793	+1.0000
7859	4.346	-0.005213	+1.0000
7860	4.851	-0.004542	+1.0000
7861	5.399	-0.003901	+1.0000
7862	5.979	-0.003337	+1.0000
7863	6.583	-0.002861	+1.0000
7876	3.874	-0.006864	+1.0000
7877	4.432	-0.005655	+1.0000
7878	5.027	-0.004644	+1.0000
7879	5.645	-0.003838	+1.0000
7880	6.281	-0.003203	+1.0000
7881	6.929	-0.002704	+1.0000
7894	4.092	-0.006902	+1.0000
7895	4.729	-0.005408	+1.0000
7896	5.382	-0.004319	+1.0000
7897	6.045	-0.003516	+1.0000
7898	6.716	-0.002914	+1.0000
7910	3.850	-0.008085	+1.0000
7911	4.521	-0.006068	+1.0000
7912	5.200	-0.004708	+1.0000
7913	5.884	-0.003758	+1.0000
7914	6.571	-0.003070	+1.0000
7915	7.261	-0.002556	+1.0000
7926	3.725	-0.008864	+1.0000
7927	4.416	-0.006461	+1.0000
7928	5.109	-0.004925	+1.0000
7929	5.803	-0.003886	+1.0000
7930	6.499	-0.003149	+1.0000
7931	7.196	-0.002607	+1.0000
7942	3.730	-0.008899	+1.0000
7943	4.420	-0.006457	+1.0000
7944	5.112	-0.004914	+1.0000
7945	5.807	-0.003874	+1.0000
7946	6.502	-0.003138	+1.0000
7947	7.199	-0.002596	+1.0000
7958	3.535	+0.003479	-1.0000
7959	3.864	-0.008142	+1.0000
7960	4.533	-0.006049	+1.0000
7961	5.211	-0.004675	+1.0000
7962	5.894	-0.003724	+1.0000
7963	6.580	-0.003037	+1.0000
7974	4.138	+0.003413	-1.0000
7975	3.467	+0.003981	-1.0000
7976	3.781	-0.006922	+1.0000
7977	4.457	-0.005370	+1.0000
7978	5.139	-0.004268	+1.0000
7979	5.826	-0.003462	+1.0000
7980	6.515	-0.002860	+1.0000
7990	4.870	+0.003191	-1.0000
7991	4.199	+0.003828	-1.0000
7992	3.538	+0.004599	-1.0000
7993	3.679	-0.005665	+1.0000
7994	4.370	-0.004601	+1.0000
7995	5.064	-0.003775	+1.0000
7996	5.760	-0.003132	+1.0000
7997	6.456	-0.002630	+1.0000
8006	5.015	+0.003430	-1.0000
8007	4.327	+0.004192	-1.0000
8008	3.643	+0.005211	-1.0000
8009	3.708	-0.004583	+1.0000
8010	4.395	-0.003864	+1.0000
8011	5.086	-0.003265	+1.0000
8012	5.778	-0.002773	+1.0000
8022	5.004	+0.003574	-1.0000
8023	4.314	+0.004416	-1.0000
8024	3.628	+0.005598	-1.0000
8025	3.218	-0.004238	+1.0000
8026	3.866	-0.003687	+1.0000
8027	4.529	-0.003202	+1.0000
8028	5.202	-0.002778	+1.0000
8039	5.090	+0.003596	-1.0000
8040	4.413	+0.004439	-1.0000
8041	3.745	+0.005617	-1.0000
8042	3.540	-0.003260	+1.0000
8043	4.137	-0.002930	+1.0000
8044	4.763	-0.002618	+1.0000
8056	5.268	+0.003497	-1.0000
8057	4.618	+0.004266	-1.0000
8058	3.984	+0.005301	-1.0000
8060	3.476	-0.002541	+1.0000
8075	5.530	+0.003302	-1.0000
8076	4.914	+0.003955	-1.0000
8077	4.325	+0.004784	-1.0000
8078	3.773	+0.005819	-1.0000
8095	5.288	+0.003573	-1.0000
8096	4.744	+0.004201	-1.0000
8097	4.248	+0.004922	-1.0000
8098	3.815	+0.005680	-1.0000
8116	5.722	+0.003176	-1.0000
8117	5.225	+0.003636	-1.0000
8118	4.778	+0.004128	-1.0000
8119	4.398	+0.004601	-1.0000
8120	4.103	+0.004973	-1.0000
8121	3.912	+0.005141	-1.0000
8122	3.841	+0.005043	-1.0000
8123	3.897	+0.004700	-1.0000
8124	3.798	+0.004157	-1.0000
8125	3.708	+0.003426	-1.0000
8145	5.750	+0.003129	-1.0000
8146	5.348	+0.003462	-1.0000
8147	5.011	+0.003760	-1.0000
8148	4.754	+0.003974	-1.0000
8149	4.590	+0.004052	-1.0000
8150	4.530	+0.003961	-1.0000
8151	4.578	+0.003700	-1.0000
8152	4.456	+0.003287	-1.0000
8174	5.644	+0.003105	-1.0000
8175	5.417	+0.003226	-1.0000
8176	5.274	+0.003252	-1.0000
8177	5.222	+0.003164	-1.0000
8470	3.923	-0.002561	+1.0000
8471	4.470	-0.002958	+1.0000
8472	4.883	-0.003093	+1.0000
8473	5.289	-0.003044	+1.0000
8474	5.752	-0.002882	+1.0000
8475	6.259	-0.002661	+1.0000
8489	3.492	-0.003731	+1.0000
8490	4.044	-0.004127	+1.0000
8491	4.419	-0.004145	+1.0000
8492	4.840	-0.003923	+1.0000
8493	5.298	-0.003580	+1.0000
8494	5.804	-0.003199	+1.0000
8495	6.347	-0.002828	+1.0000
8510	3.860	-0.005746	+1.0000
8511	4.308	-0.005152	+1.0000
8512	4.817	-0.004481	+1.0000
8513	5.369	-0.003845	+1.0000
8514	5.952	-0.003291	+1.0000
8515	6.558	-0.002824	+1.0000
8528	3.831	-0.006832	+1.0000
8529	4.395	-0.005595	+1.0000
8530	4.994	-0.004581	+1.0000
8531	5.616	-0.003783	+1.0000
8532	6.255	-0.003159	+1.0000
8533	6.905	-0.002670	+1.0000
8546	4.052	-0.006852	+1.0000
8547	4.694	-0.005337	+1.0000
8548	5.352	-0.004254	+1.0000
8549	6.018	-0.003465	+1.0000
8550	6.692	-0.002875	+1.0000
8562	3.807	-0.008031	+1.0000
8563	4.485	-0.005980	+1.0000
8564	5.169	-0.004630	+1.0000
8565	5.856	-0.003698	+1.0000
8566	6.547	-0.003026	+1.0000
8578	3.681	-0.008745	+1.0000
8579	4.379	-0.006335	+1.0000
8580	5.077	-0.004827	+1.0000
8581	5.775	-0.003816	+1.0000
8582	6.474	-0.003100	+1.0000
8583	7.173	-0.002573	+1.0000
8594	3.686	-0.008635	+1.0000
8595	4.383	-0.006273	+1.0000
8596	5.080	-0.004793	+1.0000
8597	5.778	-0.003795	+1.0000
8598	6.477	-0.003085	+1.0000
8599	7.176	-0.002561	+1.0000
8611	3.822	-0.007710	+1.0000
8612	4.497	-0.005810	+1.0000
8613	5.179	-0.004536	+1.0000
8614	5.866	-0.003639	+1.0000
8615	6.555	-0.002983	+1.0000
8627	3.320	+0.003110	-1.0000
8628	3.737	-0.006416	+1.0000
8629	4.420	-0.005113	+1.0000
8630	5.107	-0.004126	+1.0000
8631	5.797	-0.003379	+1.0000
8632	6.490	-0.002809	+1.0000
8643	4.078	+0.003138	-1.0000
8644	3.395	+0.003499	-1.0000
8645	3.633	-0.005221	+1.0000
8646	4.332	-0.004373	+1.0000
8647	5.031	-0.003649	+1.0000
8648	5.731	-0.003060	+1.0000
8649	6.430	-0.002586	+1.0000
8659	4.256	+0.003424	-1.0000
8660	3.606	+0.003937	-1.0000
8661	3.663	-0.004279	+1.0000
8662	4.357	-0.003697	+1.0000
8663	5.053	-0.003170	+1.0000
8664	5.750	-0.002717	+1.0000
8675	4.487	+0.003626	-1.0000
8676	3.831	+0.004277	-1.0000
8677	3.823	-0.003524	+1.0000
8678	4.492	-0.003104	+1.0000
8679	5.170	-0.002719	+1.0000
8690	5.237	+0.003110	-1.0000
8691	4.582	+0.003690	-1.0000
8692	3.943	+0.004394	-1.0000
8693	3.493	-0.003187	+1.0000
8694	4.097	-0.002871	+1.0000
8695	4.728	-0.002576	+1.0000
8708	4.780	+0.003605	-1.0000
8709	4.171	+0.004271	-1.0000
8710	3.595	+0.005031	-1.0000
8711	3.428	-0.002606	+1.0000
8727	5.067	+0.003403	-1.0000
8728	4.497	+0.003972	-1.0000
8729	3.969	+0.004599	-1.0000
8746	5.430	+0.003129	-1.0000
8747	4.902	+0.003583	-1.0000
8748	4.423	+0.004061	-1.0000
8749	4.009	+0.004500	-1.0000
8750	3.683	+0.004792	-1.0000
8770	5.368	+0.003174	-1.0000
8771	4.935	+0.003523	-1.0000
8772	4.567	+0.003827	-1.0000
8773	4.284	+0.004027	-1.0000
8774	4.102	+0.004063	-1.0000
8775	4.034	+0.003914	-1.0000
8776	4.088	+0.003607	-1.0000
8777	4.064	+0.003166	-1.0000
8799	5.160	+0.003237	-1.0000
8800	4.911	+0.003363	-1.0000
8801	4.753	+0.003375	-1.0000
8802	4.695	+0.003258	-1.0000
9123	4.237	-0.002795	+1.0000
9124	4.594	-0.002903	+1.0000
9125	5.023	-0.002868	+1.0000
9126	5.509	-0.002733	+1.0000
9127	6.036	-0.002540	+1.0000
9142	3.693	-0.003763	+1.0000
9143	4.098	-0.003803	+1.0000
9144	4.574	-0.003642	+1.0000
9145	5.103	-0.003359	+1.0000
9146	5.668	-0.003030	+1.0000
9147	6.261	-0.002701	+1.0000
9162	3.669	-0.005162	+1.0000
9163	4.194	-0.004718	+1.0000
9164	4.765	-0.004165	+1.0000
9165	5.366	-0.003617	+1.0000
9166	5.989	-0.003125	+1.0000
9167	6.608	-0.002703	+1.0000
9180	3.904	-0.006190	+1.0000
9181	4.469	-0.005156	+1.0000
9182	5.059	-0.004280	+1.0000
9183	5.674	-0.003574	+1.0000
9184	6.307	-0.003013	+1.0000
9185	6.953	-0.002566	+1.0000
9198	4.132	-0.006266	+1.0000
9199	4.764	-0.004954	+1.0000
9200	5.412	-0.004000	+1.0000
9201	6.072	-0.003292	+1.0000
9202	6.740	-0.002755	+1.0000
9214	3.892	-0.007273	+1.0000
9215	4.557	-0.005511	+1.0000
9216	5.232	-0.004331	+1.0000
9217	5.912	-0.003501	+1.0000
9218	6.596	-0.002893	+1.0000
9230	3.769	-0.007805	+1.0000
9231	4.452	-0.005788	+1.0000
9232	5.141	-0.004492	+1.0000
9233	5.832	-0.003601	+1.0000
9234	6.524	-0.002958	+1.0000
9246	3.774	-0.007551	+1.0000
9247	4.457	-0.005676	+1.0000
9248	5.144	-0.004439	+1.0000
9249	5.835	-0.003573	+1.0000
9250	6.527	-0.002941	+1.0000
9263	3.875	-0.006600	+1.0000
9264	4.569	-0.005215	+1.0000
9265	5.242	-0.004188	+1.0000
9266	5.921	-0.003423	+1.0000
9267	6.605	-0.002843	+1.0000
9280	3.823	-0.005436	+1.0000
9281	4.492	-0.004580	+1.0000
9282	5.170	-0.003812	+1.0000
9283	5.853	-0.003183	+1.0000
9284	6.539	-0.002681	+1.0000
9297	4.406	-0.003947	+1.0000
9298	5.095	-0.003389	+1.0000
9299	5.787	-0.002894	+1.0000
9313	3.750	-0.003788	+1.0000
9314	4.431	-0.003391	+1.0000
9315	5.117	-0.002973	+1.0000
9316	5.806	-0.002586	+1.0000
9328	3.931	+0.003137	-1.0000
9329	3.906	-0.003237	+1.0000
9330	4.564	-0.002905	+1.0000
9331	5.232	-0.002582	+1.0000
9344	4.248	+0.003297	-1.0000
9345	3.685	+0.003514	-1.0000
9346	3.584	-0.003014	+1.0000
9347	4.176	-0.002724	+1.0000
9362	4.461	+0.003305	-1.0000
9363	3.928	+0.003606	-1.0000
9364	3.521	-0.002600	+1.0000
9380	4.767	+0.003176	-1.0000
9381	4.273	+0.003484	-1.0000
9382	3.843	+0.003674	-1.0000
9401	4.697	+0.003225	-1.0000
9402	4.310	+0.003419	-1.0000
9403	4.008	+0.003474	-1.0000
9404	3.813	+0.003351	-1.0000
9432	4.567	+0.003132	-1.0000
9772	3.439	-0.002641	+1.0000
9779	4.398	-0.002578	+1.0000
9780	4.845	-0.002582	+1.0000
9799	3.877	-0.003228	+1.0000
9800	4.378	-0.003182	+1.0000
9801	4.927	-0.003007	+1.0000
9802	5.511	-0.002764	+1.0000
9818	3.979	-0.003993	+1.0000
9819	4.577	-0.003650	+1.0000
9820	5.200	-0.003252	+1.0000
9821	5.840	-0.002864	+1.0000
9835	3.672	-0.005080	+1.0000
9836	4.312	-0.004429	+1.0000
9837	4.969	-0.003795	+1.0000
9838	5.636	-0.003244	+1.0000
9839	6.310	-0.002783	+1.0000
9852	4.151	-0.005280	+1.0000
9853	4.829	-0.004336	+1.0000
9854	5.513	-0.003598	+1.0000
9855	6.200	-0.003022	+1.0000
9856	6.861	-0.002569	+1.0000
9868	4.096	-0.006019	+1.0000
9869	4.733	-0.004767	+1.0000
9870	5.385	-0.003866	+1.0000
9871	6.048	-0.003197	+1.0000
9872	6.719	-0.002688	+1.0000
9884	3.980	-0.006346	+1.0000
9885	4.632	-0.004957	+1.0000
9886	5.297	-0.003986	+1.0000
9887	5.970	-0.003278	+1.0000
9888	6.648	-0.002743	+1.0000
9900	3.912	-0.006047	+1.0000
9901	4.604	-0.004829	+1.0000
9902	5.298	-0.003927	+1.0000
9903	5.973	-0.003247	+1.0000
9904	6.651	-0.002725	+1.0000
9917	3.891	-0.005249	+1.0000
9918	4.586	-0.004434	+1.0000
9919	5.282	-0.003710	+1.0000
9920	5.980	-0.003115	+1.0000
9921	6.677	-0.002638	+1.0000
9934	3.863	-0.004370	+1.0000
9935	4.553	-0.003927	+1.0000
9936	5.246	-0.003396	+1.0000
9937	5.941	-0.002910	+1.0000
9952	3.853	-0.003717	+1.0000
9953	4.545	-0.003444	+1.0000
9954	5.239	-0.003053	+1.0000
9955	5.926	-0.002664	+1.0000
9969	3.961	-0.003282	+1.0000
9970	4.611	-0.003029	+1.0000
9971	5.273	-0.002716	+1.0000
9986	4.110	-0.002918	+1.0000
9987	4.739	-0.002658	+1.0000
10004	3.725	-0.002810	+1.0000
10005	4.349	-0.002534	+1.0000
10024	3.578	-0.002548	+1.0000
10449	3.776	-0.002566	+1.0000
10450	4.288	-0.002646	+1.0000
10451	4.848	-0.002587	+1.0000
10469	3.880	-0.003164	+1.0000
10470	4.491	-0.003047	+1.0000
10471	5.125	-0.002815	+1.0000
10472	5.773	-0.002547	+1.0000
10487	4.221	-0.003587	+1.0000
10488	4.890	-0.003220	+1.0000
10489	5.566	-0.002845	+1.0000
10503	4.056	-0.004162	+1.0000
10504	4.748	-0.003615	+1.0000
10505	5.442	-0.003119	+1.0000
10506	6.137	-0.002695	+1.0000
10520	4.007	-0.004644	+1.0000
10521	4.706	-0.003920	+1.0000
10522	5.406	-0.003321	+1.0000
10523	6.105	-0.002834	+1.0000
10537	4.080	-0.004831	+1.0000
10538	4.769	-0.004043	+1.0000
10539	5.460	-0.003408	+1.0000
10540	6.153	-0.002896	+1.0000
10554	4.051	-0.004599	+1.0000
10555	4.723	-0.003939	+1.0000
10556	5.401	-0.003358	+1.0000
10557	6.085	-0.002869	+1.0000
10571	4.030	-0.004061	+1.0000
10572	4.705	-0.003652	+1.0000
