idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
12004	62.9672	30.5352	70.1643	12.0	-0.06782157	-0.06845800	-0.00063644
12005	47.7796	25.2286	53.4362	9.0	-0.06922931	-0.06943593	-0.00020662
12006	51.7321	41.0239	65.9448	10.0	-0.07410561	-0.07478449	-0.00067888
12007	75.8301	38.2870	47.8304	15.0	-0.05717798	-0.05678908	0.00038890
12008	60.4398	24.6663	38.6453	15.0	-0.05500092	-0.05445741	0.00054351
12009	50.5765	47.9823	64.3843	14.0	-0.05778267	-0.05812119	-0.00033852
12010	56.9268	48.8499	53.6797	11.0	-0.07066484	-0.07084670	-0.00018186
12011	64.0475	38.8309	66.1092	9.0	-0.08437067	-0.08511328	-0.00074261
12012	45.3658	23.5339	52.7205	12.0	-0.05799965	-0.05812461	-0.00012496
12013	48.9772	46.2223	53.3585	12.0	-0.06614032	-0.06638848	-0.00024816
12014	66.7312	34.2300	68.0465	11.0	-0.07248683	-0.07301325	-0.00052642
12015	54.8015	26.6365	71.2405	14.0	-0.05813205	-0.05869858	-0.00056652
12016	72.3563	36.1986	68.4197	15.0	-0.05750585	-0.05769459	-0.00018874
12017	60.8512	47.9531	44.5022	15.0	-0.05865883	-0.05856583	0.00009300
12018	66.8326	21.6210	63.0242	12.0	-0.06557518	-0.06556105	0.00001414
12019	76.7998	26.2373	50.9861	15.0	-0.05545238	-0.05495152	0.00050086
12020	70.2133	48.1830	52.6366	15.0	-0.05834867	-0.05829958	0.00004908
12021	58.8478	49.2953	55.5590	11.0	-0.07017852	-0.07037617	-0.00019765
12022	65.3753	25.4041	39.8911	14.0	-0.05705689	-0.05638397	0.00067292
12023	49.2302	44.8439	52.7792	11.0	-0.07081170	-0.07108137	-0.00026967
12024	56.7171	16.8919	48.5055	15.0	-0.05649586	-0.05615640	0.00033946
12025	55.3167	52.8312	58.6397	15.0	-0.05510688	-0.05530155	-0.00019467
12026	55.7176	32.5263	72.1126	13.0	-0.06176686	-0.06243807	-0.00067121
12027	73.5538	37.9689	58.5906	12.0	-0.07059713	-0.07046744	0.00012969
12028	73.9208	37.6426	54.9282	12.0	-0.07101488	-0.07068080	0.00033409
12029	41.1975	36.5573	47.3967	15.0	-0.05192612	-0.05203420	-0.00010809
12030	40.8431	24.6800	52.9747	15.0	-0.04948762	-0.04962106	-0.00013345
12031	64.0534	32.9159	71.2952	13.0	-0.06388149	-0.06442253	-0.00054104
12032	50.1562	44.1311	43.9390	14.0	-0.05819884	-0.05820645	-0.00000760
12033	72.1911	38.6446	52.3474	11.0	-0.07582617	-0.07538189	0.00044428
12034	73.3093	22.9073	49.1436	14.0	-0.05771627	-0.05708964	0.00062663
12035	57.7251	40.6726	40.5038	13.0	-0.06279499	-0.06251871	0.00027628
12036	45.5214	32.9567	45.3834	12.0	-0.06008618	-0.06010592	-0.00001974
