grid_idx	shell	dV	q
2658	13.0	+0.000723	-1.0000
2659	10.0	-0.000301	+1.0000
2660	13.0	-0.000301	+1.0000
2662	9.0	-0.000273	+1.0000
2664	13.0	+0.000343	-1.0000
2665	13.0	+0.000413	-1.0000
2666	12.0	-0.000294	+1.0000
2669	15.0	-0.000371	+1.0000
2670	9.0	-0.000232	+1.0000
2671	14.0	-0.000529	+1.0000
2672	10.0	+0.000438	-1.0000
2673	12.0	+0.000062	-1.0000
2674	11.0	+0.000394	-1.0000
2675	12.0	+0.000721	-1.0000
2676	11.0	-0.000845	+1.0000
2677	9.0	+0.000966	-1.0000
2679	10.0	-0.000764	+1.0000
2680	13.0	-0.000277	+1.0000
2682	15.0	-0.000418	+1.0000
2684	15.0	-0.000335	+1.0000
2685	15.0	+0.000324	-1.0000
2687	11.0	-0.000332	+1.0000
2688	10.0	+0.001076	-1.0000
2689	15.0	-0.000273	+1.0000
2690	13.0	+0.000117	-1.0000
2691	14.0	-0.000513	+1.0000
2693	14.0	+0.000152	-1.0000
2694	9.0	-0.000271	+1.0000
2695	9.0	-0.000737	+1.0000
2696	12.0	+0.000102	-1.0000
2697	13.0	-0.000259	+1.0000
2698	13.0	+0.000288	-1.0000
2699	14.0	+0.000470	-1.0000
2700	13.0	+0.000322	-1.0000
2703	11.0	+0.000248	-1.0000
2704	10.0	-0.000245	+1.0000
2705	11.0	+0.000546	-1.0000
2706	14.0	+0.000093	-1.0000
2707	11.0	+0.000318	-1.0000
2709	12.0	-0.000352	+1.0000
2710	13.0	-0.000605	+1.0000
2711	12.0	-0.000435	+1.0000
2712	15.0	-0.000515	+1.0000
2713	15.0	+0.000340	-1.0000
2714	9.0	-0.000647	+1.0000
2715	12.0	+0.000805	-1.0000
2716	11.0	-0.000333	+1.0000
2717	10.0	-0.000562	+1.0000
2718	15.0	+0.000054	-1.0000
2719	9.0	-0.000320	+1.0000
2720	15.0	-0.000440	+1.0000
2722	13.0	+0.000742	-1.0000
2723	13.0	-0.000522	+1.0000
2724	10.0	-0.000338	+1.0000
2725	13.0	-0.000514	+1.0000
2726	15.0	+0.000296	-1.0000
2727	13.0	+0.000672	-1.0000
2728	14.0	+0.000073	-1.0000
2729	15.0	+0.000044	-1.0000
2730	12.0	-0.000753	+1.0000
2731	14.0	-0.000402	+1.0000
2732	13.0	-0.000298	+1.0000
2733	12.0	-0.000588	+1.0000
2734	13.0	-0.000429	+1.0000
2735	11.0	-0.000287	+1.0000
2736	10.0	+0.000263	-1.0000
2737	15.0	-0.000335	+1.0000
2738	15.0	+0.000041	-1.0000
2739	13.0	+0.000499	-1.0000
2742	9.0	-0.000405	+1.0000
2743	12.0	-0.000295	+1.0000
2744	15.0	-0.000509	+1.0000
2746	14.0	-0.000342	+1.0000
2747	11.0	+0.000561	-1.0000
2751	10.0	-0.000243	+1.0000
2753	15.0	-0.000298	+1.0000
2754	15.0	+0.000457	-1.0000
2755	14.0	+0.000131	-1.0000
2756	15.0	+0.000588	-1.0000
2757	14.0	-0.000274	+1.0000
2758	12.0	-0.000329	+1.0000
2759	14.0	-0.000303	+1.0000
2760	10.0	+0.000895	-1.0000
2761	14.0	+0.000119	-1.0000
2763	14.0	-0.000301	+1.0000
2764	13.0	+0.000405	-1.0000
2765	15.0	-0.000252	+1.0000
2766	12.0	+0.000598	-1.0000
2767	14.0	-0.000348	+1.0000
2770	12.0	-0.000230	+1.0000
2771	15.0	-0.000483	+1.0000
2772	9.0	-0.000477	+1.0000
2773	9.0	+0.000937	-1.0000
2774	15.0	+0.000547	-1.0000
2775	10.0	-0.000333	+1.0000
2776	10.0	+0.000276	-1.0000
2777	9.0	-0.000476	+1.0000
2778	9.0	+0.000705	-1.0000
2779	13.0	+0.000742	-1.0000
2780	11.0	-0.000762	+1.0000
2781	13.0	+0.000282	-1.0000
2782	13.0	-0.000502	+1.0000
2783	13.0	+0.000475	-1.0000
2784	11.0	+0.000095	-1.0000
2785	15.0	-0.000366	+1.0000
2786	15.0	+0.000131	-1.0000
2787	14.0	-0.000439	+1.0000
2789	15.0	+0.000599	-1.0000
2790	14.0	-0.000291	+1.0000
2791	14.0	+0.000417	-1.0000
2794	10.0	+0.000260	-1.0000
2795	15.0	+0.000030	-1.0000
2796	14.0	+0.000141	-1.0000
2797	14.0	-0.000192	+1.0000
2799	12.0	+0.000529	-1.0000
2800	12.0	+0.000790	-1.0000
2801	11.0	-0.000310	+1.0000
2802	15.0	+0.000223	-1.0000
2803	10.0	-0.000590	+1.0000
2804	13.0	-0.000322	+1.0000
2805	15.0	+0.000098	-1.0000
2806	12.0	+0.000067	-1.0000
2807	11.0	+0.000181	-1.0000
2808	9.0	+0.001173	-1.0000
2809	9.0	-0.000856	+1.0000
2810	9.0	-0.000991	+1.0000
2811	14.0	-0.000545	+1.0000
2812	15.0	+0.000139	-1.0000
2813	15.0	+0.000495	-1.0000
2815	13.0	-0.000434	+1.0000
2816	14.0	+0.000029	-1.0000
2817	11.0	+0.000762	-1.0000
2818	15.0	+0.000493	-1.0000
2819	15.0	-0.000222	+1.0000
2820	9.0	-0.000318	+1.0000
2821	15.0	+0.000154	-1.0000
2822	15.0	-0.000452	+1.0000
2824	10.0	+0.000508	-1.0000
2825	10.0	+0.000095	-1.0000
2826	9.0	+0.001367	-1.0000
2827	9.0	-0.000673	+1.0000
2828	9.0	-0.000498	+1.0000
2829	15.0	+0.000048	-1.0000
2830	12.0	+0.000304	-1.0000
2831	15.0	+0.000539	-1.0000
2832	14.0	-0.000577	+1.0000
2833	14.0	+0.000444	-1.0000
2834	13.0	+0.000529	-1.0000
2835	9.0	+0.000675	-1.0000
2836	15.0	+0.000588	-1.0000
2837	11.0	-0.000872	+1.0000
2838	14.0	+0.000288	-1.0000
2839	14.0	+0.000558	-1.0000
2840	9.0	+0.000251	-1.0000
2841	15.0	+0.000291	-1.0000
2842	14.0	-0.000176	+1.0000
2843	15.0	+0.000560	-1.0000
2844	11.0	-0.000369	+1.0000
2845	15.0	-0.000287	+1.0000
2846	15.0	+0.000436	-1.0000
2847	10.0	+0.000736	-1.0000
2848	9.0	-0.000341	+1.0000
2849	11.0	+0.000221	-1.0000
2850	9.0	+0.000117	-1.0000
2851	15.0	-0.000438	+1.0000
2852	14.0	+0.000398	-1.0000
2853	14.0	-0.000599	+1.0000
2854	15.0	-0.000344	+1.0000
2855	9.0	+0.000032	-1.0000
2856	11.0	-0.000267	+1.0000
2857	11.0	+0.000799	-1.0000
2858	12.0	-0.000445	+1.0000
2859	13.0	+0.000535	-1.0000
2860	15.0	+0.000203	-1.0000
2861	10.0	-0.000769	+1.0000
2862	14.0	-0.000341	+1.0000
2863	15.0	-0.000209	+1.0000
2864	15.0	-0.000413	+1.0000
2866	12.0	-0.000365	+1.0000
2867	12.0	+0.000292	-1.0000
2869	11.0	+0.000984	-1.0000
2870	13.0	-0.000485	+1.0000
2871	12.0	+0.000232	-1.0000
2872	15.0	+0.000597	-1.0000
2873	9.0	+0.001122	-1.0000
2874	10.0	-0.000674	+1.0000
2875	9.0	+0.000086	-1.0000
2876	10.0	-0.000549	+1.0000
2877	15.0	-0.000225	+1.0000
2878	15.0	+0.000112	-1.0000
2879	12.0	+0.000285	-1.0000
2880	11.0	+0.000969	-1.0000
2881	14.0	+0.000358	-1.0000
2882	13.0	+0.000315	-1.0000
2883	15.0	-0.000201	+1.0000
2884	14.0	-0.000416	+1.0000
2887	10.0	-0.000229	+1.0000
2888	15.0	+0.000148	-1.0000
2889	11.0	+0.000430	-1.0000
2890	15.0	-0.000347	+1.0000
2891	12.0	-0.000630	+1.0000
2894	15.0	+0.000478	-1.0000
2895	15.0	-0.000357	+1.0000
2896	9.0	+0.000491	-1.0000
2897	15.0	-0.000250	+1.0000
2898	9.0	+0.000135	-1.0000
2899	13.0	+0.000030	-1.0000
2901	13.0	+0.000598	-1.0000
2902	12.0	+0.000130	-1.0000
2904	12.0	-0.000282	+1.0000
2905	13.0	+0.000211	-1.0000
2906	9.0	-0.000968	+1.0000
2907	14.0	+0.000689	-1.0000
2908	12.0	+0.000786	-1.0000
2909	10.0	-0.000267	+1.0000
2910	13.0	+0.000105	-1.0000
2912	11.0	+0.000947	-1.0000
2913	15.0	+0.000362	-1.0000
2914	12.0	-0.000294	+1.0000
2917	14.0	+0.000098	-1.0000
2918	9.0	-0.000230	+1.0000
2919	14.0	+0.000031	-1.0000
2920	15.0	-0.000269	+1.0000
2921	15.0	-0.000512	+1.0000
2922	12.0	-0.000378	+1.0000
2923	15.0	-0.000197	+1.0000
2924	9.0	+0.000329	-1.0000
2925	9.0	-0.000390	+1.0000
2926	9.0	-0.000478	+1.0000
2927	9.0	-0.000950	+1.0000
2929	15.0	+0.000394	-1.0000
2930	13.0	-0.000329	+1.0000
2931	13.0	+0.000761	-1.0000
2932	9.0	+0.000680	-1.0000
2933	15.0	-0.000505	+1.0000
2934	11.0	+0.000684	-1.0000
2935	15.0	-0.000447	+1.0000
2936	10.0	-0.000502	+1.0000
2938	9.0	-0.000494	+1.0000
2939	12.0	-0.000354	+1.0000
2940	14.0	-0.000199	+1.0000
2941	13.0	-0.000393	+1.0000
2942	10.0	+0.000115	-1.0000
2943	12.0	-0.000744	+1.0000
2944	14.0	+0.000661	-1.0000
2947	13.0	-0.000227	+1.0000
2948	13.0	-0.000352	+1.0000
2949	15.0	-0.000403	+1.0000
2950	9.0	-0.000485	+1.0000
2951	12.0	+0.000700	-1.0000
2952	10.0	+0.000750	-1.0000
2954	13.0	+0.000380	-1.0000
2958	14.0	-0.000349	+1.0000
2959	14.0	+0.000331	-1.0000
2960	15.0	-0.000239	+1.0000
2961	12.0	+0.000299	-1.0000
2963	15.0	+0.000459	-1.0000
2964	11.0	-0.000346	+1.0000
2965	12.0	-0.000377	+1.0000
2966	12.0	+0.000228	-1.0000
2967	13.0	-0.000455	+1.0000
2969	14.0	-0.000355	+1.0000
2970	11.0	-0.000243	+1.0000
2971	14.0	-0.000245	+1.0000
2972	13.0	+0.000707	-1.0000
2973	10.0	-0.000533	+1.0000
2974	14.0	+0.000304	-1.0000
2975	14.0	+0.000668	-1.0000
2976	10.0	+0.000403	-1.0000
2977	13.0	+0.000179	-1.0000
2978	13.0	+0.000556	-1.0000
2979	11.0	+0.000070	-1.0000
2982	15.0	-0.000537	+1.0000
2983	12.0	-0.000211	+1.0000
2984	14.0	-0.000557	+1.0000
2985	9.0	-0.000953	+1.0000
2986	14.0	+0.000116	-1.0000
2987	15.0	+0.000066	-1.0000
2988	15.0	+0.000448	-1.0000
2989	13.0	-0.000453	+1.0000
2990	12.0	-0.000276	+1.0000
2992	10.0	-0.000985	+1.0000
2993	11.0	-0.000219	+1.0000
2994	13.0	-0.000287	+1.0000
2996	9.0	-0.000575	+1.0000
2997	10.0	-0.000374	+1.0000
2999	15.0	-0.000289	+1.0000
3000	13.0	+0.000553	-1.0000
3001	11.0	-0.000522	+1.0000
3002	10.0	-0.000693	+1.0000
3003	15.0	-0.000447	+1.0000
3004	13.0	-0.000223	+1.0000
3005	11.0	+0.000530	-1.0000
3006	15.0	+0.000371	-1.0000
3007	9.0	-0.000394	+1.0000
3008	15.0	+0.000341	-1.0000
3009	15.0	-0.000485	+1.0000
3010	10.0	-0.000942	+1.0000
3011	10.0	+0.000269	-1.0000
3012	11.0	-0.000334	+1.0000
3013	15.0	-0.000293	+1.0000
3014	15.0	+0.000530	-1.0000
3015	12.0	+0.000429	-1.0000
3016	12.0	+0.000381	-1.0000
3017	13.0	-0.000237	+1.0000
3018	15.0	-0.000468	+1.0000
3019	13.0	-0.000427	+1.0000
3020	11.0	+0.000337	-1.0000
3021	13.0	+0.000086	-1.0000
3022	13.0	+0.000686	-1.0000
3024	13.0	+0.000507	-1.0000
3025	15.0	+0.000565	-1.0000
3026	15.0	+0.000495	-1.0000
3027	12.0	+0.000163	-1.0000
3028	9.0	+0.000898	-1.0000
3029	15.0	-0.000347	+1.0000
3030	15.0	+0.000444	-1.0000
3031	11.0	+0.000098	-1.0000
3032	13.0	+0.000291	-1.0000
3033	15.0	+0.000060	-1.0000
3034	15.0	+0.000180	-1.0000
3035	11.0	-0.000749	+1.0000
3036	13.0	+0.000252	-1.0000
3037	15.0	-0.000525	+1.0000
3038	15.0	-0.000268	+1.0000
3039	15.0	+0.000131	-1.0000
3041	15.0	-0.000394	+1.0000
3043	15.0	-0.000466	+1.0000
3045	14.0	-0.000199	+1.0000
3046	12.0	+0.000043	-1.0000
3047	13.0	+0.000612	-1.0000
3048	15.0	+0.000463	-1.0000
3049	13.0	-0.000455	+1.0000
3050	13.0	-0.000474	+1.0000
3051	11.0	-0.000629	+1.0000
3052	9.0	-0.001217	+1.0000
3053	14.0	+0.000580	-1.0000
3054	14.0	-0.000451	+1.0000
3056	14.0	-0.000451	+1.0000
3057	12.0	-0.000697	+1.0000
3058	11.0	-0.000514	+1.0000
3059	14.0	-0.000311	+1.0000
3060	14.0	+0.000686	-1.0000
3061	12.0	+0.000823	-1.0000
3062	11.0	+0.000140	-1.0000
3064	12.0	-0.000383	+1.0000
3065	15.0	+0.000167	-1.0000
3066	15.0	+0.000614	-1.0000
3067	14.0	+0.000390	-1.0000
3068	12.0	+0.000346	-1.0000
3070	9.0	+0.000288	-1.0000
3071	14.0	+0.000609	-1.0000
3073	13.0	-0.000674	+1.0000
3074	15.0	+0.000426	-1.0000
3075	10.0	-0.000705	+1.0000
3076	15.0	+0.000492	-1.0000
3077	15.0	-0.000309	+1.0000
3078	12.0	+0.000629	-1.0000
3079	15.0	-0.000523	+1.0000
3080	11.0	-0.000476	+1.0000
3081	14.0	+0.000110	-1.0000
3082	9.0	-0.001071	+1.0000
3083	15.0	+0.000279	-1.0000
3084	11.0	+0.000037	-1.0000
3085	11.0	+0.000608	-1.0000
3086	11.0	-0.000323	+1.0000
3087	11.0	-0.000502	+1.0000
3088	14.0	+0.000646	-1.0000
3089	15.0	+0.000189	-1.0000
3090	10.0	+0.000210	-1.0000
3091	10.0	+0.000241	-1.0000
3092	15.0	+0.000586	-1.0000
3093	9.0	+0.000055	-1.0000
3094	12.0	+0.000258	-1.0000
3095	12.0	+0.000030	-1.0000
3096	10.0	+0.000994	-1.0000
3097	15.0	+0.000389	-1.0000
3098	15.0	-0.000365	+1.0000
3099	11.0	-0.000195	+1.0000
3100	9.0	-0.001181	+1.0000
3102	15.0	+0.000607	-1.0000
3103	15.0	+0.000370	-1.0000
3104	9.0	+0.001019	-1.0000
3106	13.0	+0.000690	-1.0000
3107	11.0	+0.000926	-1.0000
3108	14.0	+0.000275	-1.0000
3109	13.0	-0.000547	+1.0000
3110	14.0	+0.000100	-1.0000
3111	11.0	+0.000123	-1.0000
3112	12.0	-0.000317	+1.0000
3113	15.0	-0.000184	+1.0000
3114	11.0	-0.000361	+1.0000
3115	9.0	+0.000583	-1.0000
3116	12.0	-0.000715	+1.0000
3117	12.0	-0.000665	+1.0000
3118	12.0	-0.000377	+1.0000
3120	12.0	-0.000376	+1.0000
3121	12.0	-0.000397	+1.0000
3122	11.0	-0.000441	+1.0000
3123	14.0	+0.000476	-1.0000
3124	12.0	-0.000438	+1.0000
3125	13.0	-0.000609	+1.0000
3129	15.0	+0.000243	-1.0000
3130	13.0	-0.000675	+1.0000
3131	13.0	-0.000543	+1.0000
3132	11.0	+0.000708	-1.0000
3133	12.0	+0.000221	-1.0000
3134	11.0	-0.000205	+1.0000
3136	15.0	+0.000331	-1.0000
3137	13.0	+0.000110	-1.0000
3138	15.0	-0.000402	+1.0000
3139	15.0	-0.000345	+1.0000
3140	10.0	-0.000322	+1.0000
3141	13.0	+0.000315	-1.0000
3142	14.0	+0.000564	-1.0000
3143	15.0	+0.000385	-1.0000
3144	10.0	+0.000058	-1.0000
3145	14.0	+0.000212	-1.0000
3147	15.0	+0.000242	-1.0000
3149	15.0	+0.000301	-1.0000
3150	14.0	+0.000043	-1.0000
3151	11.0	-0.000214	+1.0000
3152	15.0	+0.000113	-1.0000
3153	15.0	-0.000313	+1.0000
3154	13.0	-0.000200	+1.0000
3156	15.0	-0.000188	+1.0000
3157	15.0	+0.000039	-1.0000
3160	9.0	-0.000907	+1.0000
3162	13.0	-0.000229	+1.0000
3163	15.0	+0.000382	-1.0000
3164	11.0	+0.000120	-1.0000
3165	13.0	+0.000211	-1.0000
3166	11.0	+0.000721	-1.0000
3168	12.0	-0.000503	+1.0000
3169	9.0	-0.000197	+1.0000
3170	9.0	-0.000364	+1.0000
3171	12.0	-0.000660	+1.0000
3173	13.0	+0.000630	-1.0000
3174	14.0	+0.000532	-1.0000
3176	15.0	-0.000407	+1.0000
3177	10.0	+0.000104	-1.0000
3178	15.0	+0.000125	-1.0000
3179	14.0	-0.000426	+1.0000
3180	15.0	+0.000176	-1.0000
3181	14.0	+0.000045	-1.0000
3182	15.0	+0.000132	-1.0000
3183	15.0	+0.000433	-1.0000
3184	15.0	+0.000539	-1.0000
3185	15.0	-0.000244	+1.0000
3186	11.0	-0.000723	+1.0000
3187	10.0	+0.000643	-1.0000
3188	12.0	-0.000233	+1.0000
3189	11.0	-0.000619	+1.0000
3190	13.0	-0.000531	+1.0000
3191	13.0	+0.000330	-1.0000
3192	9.0	+0.001342	-1.0000
3193	10.0	+0.000965	-1.0000
3194	9.0	-0.000346	+1.0000
3195	10.0	+0.000036	-1.0000
3196	15.0	-0.000428	+1.0000
3197	12.0	+0.000464	-1.0000
3198	15.0	-0.000227	+1.0000
3199	9.0	-0.000356	+1.0000
3200	13.0	-0.000295	+1.0000
3201	14.0	-0.000376	+1.0000
3202	15.0	+0.000290	-1.0000
3204	13.0	-0.000261	+1.0000
3206	10.0	+0.000248	-1.0000
3207	15.0	+0.000139	-1.0000
3209	9.0	-0.000477	+1.0000
3210	15.0	+0.000252	-1.0000
3211	15.0	+0.000123	-1.0000
3212	12.0	-0.000183	+1.0000
3213	11.0	-0.000691	+1.0000
3214	15.0	-0.000420	+1.0000
3216	10.0	-0.000685	+1.0000
3217	15.0	+0.000605	-1.0000
3218	13.0	+0.000082	-1.0000
3219	15.0	+0.000181	-1.0000
3220	14.0	-0.000321	+1.0000
3221	15.0	+0.000566	-1.0000
3223	11.0	-0.000580	+1.0000
3224	15.0	-0.000189	+1.0000
3225	10.0	+0.000294	-1.0000
3226	15.0	+0.000428	-1.0000
3228	15.0	-0.000354	+1.0000
3230	15.0	+0.000578	-1.0000
3231	15.0	-0.000205	+1.0000
3232	13.0	+0.000504	-1.0000
3233	15.0	-0.000338	+1.0000
3235	13.0	-0.000321	+1.0000
3236	14.0	+0.000310	-1.0000
3237	13.0	+0.000063	-1.0000
3239	15.0	-0.000397	+1.0000
3241	9.0	+0.000817	-1.0000
3243	15.0	+0.000080	-1.0000
3245	11.0	+0.000706	-1.0000
3248	12.0	-0.000571	+1.0000
3249	9.0	-0.001166	+1.0000
3250	13.0	-0.000194	+1.0000
3251	13.0	-0.000574	+1.0000
3252	11.0	+0.001026	-1.0000
3253	15.0	-0.000210	+1.0000
3255	14.0	-0.000525	+1.0000
3256	14.0	-0.000215	+1.0000
3257	10.0	-0.000953	+1.0000
3258	14.0	+0.000518	-1.0000
3259	13.0	-0.000180	+1.0000
3260	15.0	+0.000463	-1.0000
3261	15.0	-0.000381	+1.0000
3262	15.0	+0.000137	-1.0000
3263	10.0	+0.000112	-1.0000
3264	9.0	-0.000304	+1.0000
3266	10.0	-0.000226	+1.0000
3267	15.0	+0.000034	-1.0000
3268	15.0	+0.000542	-1.0000
3269	12.0	+0.000774	-1.0000
3270	15.0	+0.000145	-1.0000
3271	14.0	+0.000459	-1.0000
3272	11.0	+0.000312	-1.0000
3273	12.0	+0.000491	-1.0000
3275	12.0	+0.000516	-1.0000
3276	10.0	+0.000067	-1.0000
3278	14.0	+0.000233	-1.0000
3279	14.0	+0.000473	-1.0000
3281	14.0	+0.000144	-1.0000
3282	15.0	-0.000401	+1.0000
3283	15.0	+0.000234	-1.0000
3284	14.0	+0.000193	-1.0000
3285	15.0	+0.000040	-1.0000
3287	14.0	-0.000233	+1.0000
3289	15.0	+0.000296	-1.0000
3290	15.0	+0.000032	-1.0000
3291	11.0	-0.000324	+1.0000
3292	12.0	-0.000409	+1.0000
3293	13.0	-0.000667	+1.0000
3294	12.0	+0.000169	-1.0000
3295	11.0	+0.000838	-1.0000
3296	12.0	+0.000852	-1.0000
3297	11.0	+0.000212	-1.0000
3298	15.0	+0.000294	-1.0000
3300	10.0	+0.000123	-1.0000
3301	13.0	-0.000421	+1.0000
3302	9.0	-0.001190	+1.0000
3303	14.0	+0.000301	-1.0000
3304	15.0	+0.000202	-1.0000
3305	12.0	-0.000662	+1.0000
3306	15.0	+0.000176	-1.0000
3307	15.0	-0.000489	+1.0000
3308	11.0	+0.001006	-1.0000
3309	12.0	-0.000287	+1.0000
3310	13.0	-0.000352	+1.0000
3311	15.0	-0.000440	+1.0000
3312	13.0	-0.000212	+1.0000
3313	12.0	-0.000468	+1.0000
3314	15.0	+0.000348	-1.0000
3315	9.0	-0.000584	+1.0000
3317	10.0	+0.000696	-1.0000
3318	13.0	+0.000403	-1.0000
3320	9.0	+0.000743	-1.0000
3321	11.0	-0.000746	+1.0000
3322	15.0	-0.000300	+1.0000
3323	13.0	+0.000556	-1.0000
3324	10.0	-0.000917	+1.0000
3325	10.0	-0.000942	+1.0000
3326	15.0	+0.000522	-1.0000
3327	15.0	-0.000289	+1.0000
3328	15.0	+0.000069	-1.0000
3330	13.0	-0.000414	+1.0000
3331	15.0	+0.000605	-1.0000
3332	11.0	+0.000485	-1.0000
3333	13.0	-0.000545	+1.0000
3334	12.0	-0.000526	+1.0000
3336	13.0	+0.000333	-1.0000
3338	15.0	+0.000287	-1.0000
3339	15.0	-0.000314	+1.0000
3340	13.0	+0.000176	-1.0000
3341	11.0	+0.000880	-1.0000
3342	10.0	-0.000363	+1.0000
3343	12.0	-0.000219	+1.0000
3346	14.0	+0.000235	-1.0000
3347	14.0	-0.000304	+1.0000
3348	15.0	+0.000292	-1.0000
3349	13.0	-0.000457	+1.0000
3350	11.0	-0.000590	+1.0000
3351	14.0	-0.000179	+1.0000
3352	15.0	-0.000473	+1.0000
3354	9.0	+0.001350	-1.0000
3355	15.0	-0.000341	+1.0000
3356	9.0	-0.000234	+1.0000
3357	15.0	-0.000518	+1.0000
3358	11.0	+0.000087	-1.0000
3360	9.0	+0.000485	-1.0000
3361	15.0	-0.000311	+1.0000
3362	11.0	-0.000418	+1.0000
3363	15.0	+0.000287	-1.0000
3364	10.0	-0.000411	+1.0000
3366	10.0	-0.000262	+1.0000
3367	13.0	-0.000372	+1.0000
3368	15.0	+0.000326	-1.0000
3369	11.0	+0.000198	-1.0000
3373	13.0	-0.000538	+1.0000
3374	13.0	-0.000497	+1.0000
3375	11.0	+0.000310	-1.0000
3376	9.0	-0.000844	+1.0000
3377	13.0	-0.000409	+1.0000
3378	10.0	+0.000912	-1.0000
3379	9.0	+0.000350	-1.0000
3381	14.0	-0.000316	+1.0000
3383	12.0	+0.000549	-1.0000
3384	12.0	+0.000664	-1.0000
3385	12.0	+0.000519	-1.0000
3387	10.0	+0.000613	-1.0000
3388	11.0	+0.000125	-1.0000
3389	14.0	-0.000586	+1.0000
3390	15.0	-0.000189	+1.0000
3391	10.0	-0.000580	+1.0000
3392	15.0	-0.000492	+1.0000
3393	10.0	-0.000975	+1.0000
3396	12.0	-0.000400	+1.0000
3399	9.0	+0.001180	-1.0000
3400	15.0	+0.000355	-1.0000
3401	15.0	+0.000041	-1.0000
3402	14.0	-0.000178	+1.0000
3403	11.0	+0.000920	-1.0000
3405	10.0	+0.000683	-1.0000
3406	15.0	-0.000486	+1.0000
3407	15.0	+0.000134	-1.0000
3409	9.0	+0.000913	-1.0000
3410	11.0	-0.000262	+1.0000
3411	9.0	+0.000232	-1.0000
3412	11.0	+0.000056	-1.0000
3414	13.0	-0.000309	+1.0000
3415	9.0	+0.000950	-1.0000
3416	13.0	-0.000325	+1.0000
3417	12.0	-0.000273	+1.0000
3420	15.0	+0.000434	-1.0000
3422	15.0	-0.000505	+1.0000
3423	12.0	-0.000313	+1.0000
3424	13.0	-0.000268	+1.0000
3425	14.0	+0.000123	-1.0000
3426	15.0	+0.000536	-1.0000
3427	9.0	-0.000760	+1.0000
3428	13.0	-0.000200	+1.0000
3429	14.0	-0.000492	+1.0000
3430	10.0	-0.000810	+1.0000
3432	12.0	+0.000345	-1.0000
3433	13.0	+0.000334	-1.0000
3434	13.0	-0.000583	+1.0000
3437	13.0	+0.000055	-1.0000
3440	14.0	+0.000621	-1.0000
3442	14.0	+0.000086	-1.0000
3443	15.0	+0.000422	-1.0000
3444	14.0	-0.000578	+1.0000
3445	15.0	+0.000358	-1.0000
3446	13.0	+0.000187	-1.0000
3447	9.0	-0.000490	+1.0000
3448	11.0	+0.000348	-1.0000
3449	14.0	+0.000431	-1.0000
3450	15.0	-0.000422	+1.0000
3451	12.0	-0.000328	+1.0000
3452	10.0	+0.001017	-1.0000
3453	13.0	+0.000743	-1.0000
3455	15.0	-0.000353	+1.0000
3456	11.0	-0.000262	+1.0000
3457	14.0	+0.000131	-1.0000
3458	11.0	+0.000770	-1.0000
3459	10.0	-0.000727	+1.0000
3460	12.0	-0.000766	+1.0000
3462	13.0	+0.000162	-1.0000
3463	15.0	-0.000339	+1.0000
3464	14.0	-0.000243	+1.0000
3465	9.0	+0.000916	-1.0000
3466	13.0	-0.000238	+1.0000
3467	10.0	+0.000216	-1.0000
3468	14.0	+0.000667	-1.0000
3469	12.0	-0.000261	+1.0000
3470	11.0	-0.000234	+1.0000
3471	9.0	-0.001191	+1.0000
3472	13.0	-0.000387	+1.0000
3473	15.0	+0.000323	-1.0000
3474	9.0	-0.000387	+1.0000
3475	10.0	-0.000233	+1.0000
3476	12.0	+0.000423	-1.0000
3477	11.0	+0.000353	-1.0000
3478	13.0	-0.000226	+1.0000
3479	15.0	+0.000426	-1.0000
3480	15.0	+0.000126	-1.0000
3481	10.0	+0.000847	-1.0000
3482	15.0	+0.000415	-1.0000
3484	11.0	+0.000932	-1.0000
3485	13.0	+0.000399	-1.0000
3486	15.0	+0.000441	-1.0000
3488	13.0	+0.000677	-1.0000
3489	12.0	+0.000700	-1.0000
3490	9.0	+0.001273	-1.0000
3491	14.0	-0.000525	+1.0000
3492	12.0	+0.000517	-1.0000
3493	10.0	-0.000757	+1.0000
3494	10.0	+0.000388	-1.0000
3495	14.0	+0.000337	-1.0000
3496	14.0	+0.000030	-1.0000
3499	15.0	-0.000297	+1.0000
3502	13.0	+0.000194	-1.0000
3503	9.0	+0.000269	-1.0000
3504	12.0	-0.000648	+1.0000
3505	10.0	-0.000520	+1.0000
3506	14.0	-0.000175	+1.0000
3507	9.0	+0.001073	-1.0000
3508	13.0	+0.000636	-1.0000
3509	15.0	-0.000510	+1.0000
3511	12.0	-0.000345	+1.0000
3512	13.0	+0.000441	-1.0000
3513	13.0	+0.000517	-1.0000
3514	14.0	-0.000228	+1.0000
3515	14.0	-0.000294	+1.0000
3516	13.0	+0.000330	-1.0000
3517	9.0	+0.000819	-1.0000
3519	10.0	-0.000526	+1.0000
3521	13.0	+0.000103	-1.0000
3522	14.0	-0.000280	+1.0000
3523	12.0	-0.000594	+1.0000
3524	11.0	-0.000598	+1.0000
3525	13.0	+0.000053	-1.0000
3526	11.0	-0.000881	+1.0000
3527	15.0	+0.000269	-1.0000
3528	10.0	-0.000405	+1.0000
3529	10.0	-0.000504	+1.0000
3530	10.0	-0.000654	+1.0000
3532	14.0	-0.000415	+1.0000
3533	15.0	+0.000078	-1.0000
3534	11.0	-0.000406	+1.0000
3535	12.0	+0.000141	-1.0000
3536	10.0	-0.000256	+1.0000
3537	13.0	-0.000363	+1.0000
3538	11.0	+0.001024	-1.0000
