grid_idx	shell	dV	q
2817	11.0	+0.000762	-1.0000
2826	9.0	+0.001367	-1.0000
2827	9.0	-0.000673	+1.0000
2832	14.0	-0.000577	+1.0000
2835	9.0	+0.000675	-1.0000
2837	11.0	-0.000872	+1.0000
2847	10.0	+0.000736	-1.0000
2853	14.0	-0.000599	+1.0000
2857	11.0	+0.000799	-1.0000
2861	10.0	-0.000769	+1.0000
2869	11.0	+0.000984	-1.0000
2873	9.0	+0.001122	-1.0000
2874	10.0	-0.000674	+1.0000
2876	10.0	-0.000549	+1.0000
2880	11.0	+0.000969	-1.0000
2891	12.0	-0.000630	+1.0000
2906	9.0	-0.000968	+1.0000
2907	14.0	+0.000689	-1.0000
2908	12.0	+0.000786	-1.0000
2912	11.0	+0.000947	-1.0000
2927	9.0	-0.000950	+1.0000
2931	13.0	+0.000761	-1.0000
2932	9.0	+0.000680	-1.0000
2934	11.0	+0.000684	-1.0000
2943	12.0	-0.000744	+1.0000
2944	14.0	+0.000661	-1.0000
2951	12.0	+0.000700	-1.0000
2952	10.0	+0.000750	-1.0000
2972	13.0	+0.000707	-1.0000
2975	14.0	+0.000668	-1.0000
2984	14.0	-0.000557	+1.0000
2985	9.0	-0.000953	+1.0000
2992	10.0	-0.000985	+1.0000
2996	9.0	-0.000575	+1.0000
3002	10.0	-0.000693	+1.0000
3010	10.0	-0.000942	+1.0000
3022	13.0	+0.000686	-1.0000
3028	9.0	+0.000898	-1.0000
3035	11.0	-0.000749	+1.0000
3051	11.0	-0.000629	+1.0000
3052	9.0	-0.001217	+1.0000
3057	12.0	-0.000697	+1.0000
3060	14.0	+0.000686	-1.0000
3061	12.0	+0.000823	-1.0000
3073	13.0	-0.000674	+1.0000
3075	10.0	-0.000705	+1.0000
3082	9.0	-0.001071	+1.0000
3088	14.0	+0.000646	-1.0000
3096	10.0	+0.000994	-1.0000
3100	9.0	-0.001181	+1.0000
3104	9.0	+0.001019	-1.0000
3106	13.0	+0.000690	-1.0000
3107	11.0	+0.000926	-1.0000
3109	13.0	-0.000547	+1.0000
3116	12.0	-0.000715	+1.0000
3117	12.0	-0.000665	+1.0000
3125	13.0	-0.000609	+1.0000
3130	13.0	-0.000675	+1.0000
3132	11.0	+0.000708	-1.0000
3160	9.0	-0.000907	+1.0000
3166	11.0	+0.000721	-1.0000
3171	12.0	-0.000660	+1.0000
3186	11.0	-0.000723	+1.0000
3189	11.0	-0.000619	+1.0000
3192	9.0	+0.001342	-1.0000
3193	10.0	+0.000965	-1.0000
3213	11.0	-0.000691	+1.0000
3216	10.0	-0.000685	+1.0000
3223	11.0	-0.000580	+1.0000
3241	9.0	+0.000817	-1.0000
3245	11.0	+0.000706	-1.0000
3248	12.0	-0.000571	+1.0000
3249	9.0	-0.001166	+1.0000
3251	13.0	-0.000574	+1.0000
3252	11.0	+0.001026	-1.0000
3257	10.0	-0.000953	+1.0000
3269	12.0	+0.000774	-1.0000
3293	13.0	-0.000667	+1.0000
3295	11.0	+0.000838	-1.0000
3296	12.0	+0.000852	-1.0000
3302	9.0	-0.001190	+1.0000
3305	12.0	-0.000662	+1.0000
3308	11.0	+0.001006	-1.0000
3315	9.0	-0.000584	+1.0000
3317	10.0	+0.000696	-1.0000
3320	9.0	+0.000743	-1.0000
3321	11.0	-0.000746	+1.0000
3324	10.0	-0.000917	+1.0000
3325	10.0	-0.000942	+1.0000
3341	11.0	+0.000880	-1.0000
3350	11.0	-0.000590	+1.0000
3354	9.0	+0.001350	-1.0000
3376	9.0	-0.000844	+1.0000
3378	10.0	+0.000912	-1.0000
3384	12.0	+0.000664	-1.0000
3389	14.0	-0.000586	+1.0000
3391	10.0	-0.000580	+1.0000
3393	10.0	-0.000975	+1.0000
3399	9.0	+0.001180	-1.0000
3403	11.0	+0.000920	-1.0000
3405	10.0	+0.000683	-1.0000
3409	9.0	+0.000913	-1.0000
3415	9.0	+0.000950	-1.0000
3427	9.0	-0.000760	+1.0000
3430	10.0	-0.000810	+1.0000
3434	13.0	-0.000583	+1.0000
3444	14.0	-0.000578	+1.0000
3452	10.0	+0.001017	-1.0000
3453	13.0	+0.000743	-1.0000
3458	11.0	+0.000770	-1.0000
3459	10.0	-0.000727	+1.0000
3460	12.0	-0.000766	+1.0000
3465	9.0	+0.000916	-1.0000
3468	14.0	+0.000667	-1.0000
3471	9.0	-0.001191	+1.0000
3481	10.0	+0.000847	-1.0000
3484	11.0	+0.000932	-1.0000
3488	13.0	+0.000677	-1.0000
3489	12.0	+0.000700	-1.0000
3490	9.0	+0.001273	-1.0000
3493	10.0	-0.000757	+1.0000
3504	12.0	-0.000648	+1.0000
3507	9.0	+0.001073	-1.0000
3517	9.0	+0.000819	-1.0000
3523	12.0	-0.000594	+1.0000
3524	11.0	-0.000598	+1.0000
3526	11.0	-0.000881	+1.0000
3530	10.0	-0.000654	+1.0000
3538	11.0	+0.001024	-1.0000
3547	12.0	-0.000575	+1.0000
3552	13.0	+0.000684	-1.0000
3553	9.0	+0.001381	-1.0000
3574	12.0	-0.000636	+1.0000
3576	10.0	-0.000679	+1.0000
3581	9.0	-0.000743	+1.0000
3585	14.0	-0.000567	+1.0000
3592	14.0	+0.000673	-1.0000
3596	13.0	-0.000671	+1.0000
3620	11.0	-0.000824	+1.0000
3622	12.0	+0.000863	-1.0000
3623	9.0	+0.000970	-1.0000
3624	13.0	+0.000707	-1.0000
3627	9.0	-0.000638	+1.0000
3631	11.0	-0.000794	+1.0000
3635	10.0	+0.000792	-1.0000
3641	10.0	-0.000953	+1.0000
3646	11.0	+0.000945	-1.0000
3647	11.0	+0.000798	-1.0000
3648	11.0	+0.000755	-1.0000
3651	13.0	+0.000719	-1.0000
3653	11.0	-0.000874	+1.0000
3658	10.0	+0.000766	-1.0000
3662	13.0	+0.000664	-1.0000
3673	10.0	+0.000944	-1.0000
3685	11.0	+0.000787	-1.0000
3689	13.0	-0.000662	+1.0000
3705	13.0	+0.000724	-1.0000
3716	9.0	+0.000728	-1.0000
3717	10.0	-0.001026	+1.0000
3719	9.0	-0.000794	+1.0000
3720	11.0	-0.000670	+1.0000
3750	9.0	-0.000897	+1.0000
3751	12.0	-0.000623	+1.0000
3758	13.0	-0.000659	+1.0000
3772	11.0	+0.000922	-1.0000
3777	11.0	+0.000713	-1.0000
3785	12.0	-0.000707	+1.0000
3786	10.0	+0.000918	-1.0000
3797	12.0	+0.000857	-1.0000
3798	12.0	+0.000777	-1.0000
3803	10.0	-0.000565	+1.0000
3806	11.0	+0.000679	-1.0000
3810	10.0	+0.001173	-1.0000
3814	11.0	+0.000961	-1.0000
3819	12.0	-0.000601	+1.0000
3822	13.0	-0.000647	+1.0000
3841	13.0	-0.000635	+1.0000
3842	13.0	-0.000654	+1.0000
3851	10.0	-0.000622	+1.0000
3854	9.0	-0.000632	+1.0000
3870	13.0	-0.000561	+1.0000
3871	10.0	+0.001031	-1.0000
3873	11.0	-0.000789	+1.0000
3878	12.0	+0.000785	-1.0000
3884	12.0	-0.000751	+1.0000
3907	9.0	+0.000966	-1.0000
3913	10.0	+0.000999	-1.0000
3914	9.0	-0.000906	+1.0000
3924	12.0	+0.000656	-1.0000
3931	14.0	-0.000587	+1.0000
3934	13.0	+0.000659	-1.0000
3936	9.0	-0.000721	+1.0000
3940	10.0	+0.000962	-1.0000
3942	13.0	+0.000687	-1.0000
3946	10.0	-0.000912	+1.0000
3953	12.0	+0.000672	-1.0000
3962	11.0	-0.000587	+1.0000
3965	12.0	-0.000554	+1.0000
3972	10.0	+0.000971	-1.0000
3978	13.0	-0.000595	+1.0000
3982	10.0	+0.000951	-1.0000
3998	13.0	-0.000647	+1.0000
4001	10.0	-0.001030	+1.0000
4007	9.0	+0.001108	-1.0000
4009	10.0	+0.000840	-1.0000
4010	10.0	-0.000588	+1.0000
4011	9.0	-0.000616	+1.0000
4014	11.0	-0.000620	+1.0000
4015	12.0	+0.000813	-1.0000
4018	10.0	-0.000716	+1.0000
4027	12.0	-0.000677	+1.0000
4029	10.0	+0.001133	-1.0000
4035	10.0	-0.000776	+1.0000
4043	9.0	-0.000720	+1.0000
4056	12.0	-0.000737	+1.0000
4063	10.0	+0.001153	-1.0000
4068	10.0	-0.000915	+1.0000
4070	9.0	+0.001135	-1.0000
4072	12.0	-0.000697	+1.0000
4074	11.0	+0.000845	-1.0000
4080	13.0	+0.000680	-1.0000
4082	14.0	-0.000592	+1.0000
4086	9.0	-0.000625	+1.0000
4103	12.0	+0.000878	-1.0000
4108	10.0	-0.000690	+1.0000
4122	11.0	+0.000839	-1.0000
4125	13.0	+0.000694	-1.0000
4127	12.0	+0.000733	-1.0000
4130	11.0	+0.000966	-1.0000
4132	14.0	-0.000577	+1.0000
4139	11.0	-0.000851	+1.0000
4142	10.0	-0.000801	+1.0000
